"","location","start.date","stratum","start.depth_m","end.depth_m","taxon.code","species.name","subsample.volume_mL","cell.count","correction.factor","cell.length_um","cell.width_um","cell.volume_um3","cell.density_cells.L","biomass_mg.m3","stratum.volume"
"560","227",2014-07-09,"EPI","0.00","2.00","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","2","39683","6.00","6.00","37.70","79366","2.99",NA
"561","227",2014-07-09,"EPI","0.00","2.00","P2222","Treubaria sp.","2","13","39683","3.00","3.00","14.10","515879","7.27",NA
"562","227",2014-07-09,"EPI","0.00","2.00","P2235","Ankistrodesmus spiralis Lemmermann","2","3","39683","24.00","2.00","37.70","119049","4.49",NA
"563","227",2014-07-09,"EPI","0.00","2.00","P4351","Small chrysophyceae","2","40","39683","3.00","3.00","14.10","1587320","22.38",NA
"564","227",2014-07-09,"EPI","0.00","2.00","P4352","Large chrysophyceae","2","15","39683","9.00","9.00","381.70","595245","227.21",NA
"565","227",2014-07-09,"EPI","0.00","2.00","P4355","Chrysochromulina parva Lackey","2","5","39683","5.00","5.00","65.40","198415","12.98",NA
"566","227",2014-07-09,"EPI","0.00","2.00","P4357","Chrysococcus sp.","2","2","39683","10.60","10.60","623.60","79366","49.49",NA
"567","227",2014-07-09,"EPI","0.00","2.00","P4362","Kephyrion sp.","2","6","39683","3.60","3.60","24.40","238098","5.81",NA
"568","227",2014-07-09,"EPI","0.00","2.00","P4363","Spinifiromonas sirratus***************","2","5","39683","5.60","5.60","92.00","198415","18.25",NA
"569","227",2014-07-09,"EPI","0.00","2.00","P4378","Dinobryon borgei Lemmermann","2","2","39683","9.00","3.30","51.30","79366","4.07",NA
"570","227",2014-07-09,"EPI","0.00","2.00","P4381","Dinobryon mucronutom Nygaard","2","2","39683","10.30","5.00","134.80","79366","10.70",NA
"571","227",2014-07-09,"EPI","0.00","2.00","P4383","Dinobryon bavaricum Imhof","2","13","39683","13.00","6.00","245.00","515879","126.39",NA
"572","227",2014-07-09,"EPI","0.00","2.00","P4383","Dinobryon bavaricum Imhof","2","3","1000","0.00","0.00","1991.00","3000","5.97",NA
"573","227",2014-07-09,"EPI","0.00","2.00","P4411","Bitrichia chodatii (Reverdin) Chodat","2","3","39683","5.60","4.00","46.90","119049","5.58",NA
"574","227",2014-07-09,"EPI","0.00","2.00","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","1","39683","6.00","3.20","32.20","39683","1.28",NA
"575","227",2014-07-09,"EPI","0.00","2.00","P5511","Rhizosolenia eriense H.L. Smith","2","18","39683","11.00","3.00","77.80","714294","55.57",NA
"576","227",2014-07-09,"EPI","0.00","2.00","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","61","39683","36.10","4.00","151.20","2420663","366.00",NA
"577","227",2014-07-09,"EPI","0.00","2.00","P6558","Cryptomonas erosa Ehrenberg","2","2","1000","22.60","14.00","1546.20","2000","3.09",NA
"578","227",2014-07-09,"EPI","0.00","2.00","P6565","Cryptomonas rostratiformis Skuja","2","4","1000","31.00","14.00","2120.90","4000","8.48",NA
"579","227",2014-07-09,"EPI","0.00","2.00","P7632","Gymnodinium sp.","2","13","1000","26.00","26.00","9202.80","13000","119.64",NA
"580","227",2014-07-09,"EPI","0.00","2.00","P7639","Peridinium pusillum (Penard) Lemmermann","2","90","1000","16.20","14.00","1662.50","90000","149.63",NA
"581","227",2014-07-09,"META","1.50","3.00","P1043","Aphanizomenon gracile (Lemmermann) Lemmermann","2","646","39683","6.20","4.00","51.90","25635218","1330.47",NA
"582","227",2014-07-09,"META","1.50","3.00","P1052","Limnothrix redekei (Van Goor) Meffert","2","11","39683","193.00","2.00","606.30","436513","264.66",NA
"583","227",2014-07-09,"META","1.50","3.00","P1072","Heterocysts","2","196","39683","6.00","3.00","28.30","7777868","220.11",NA
"584","227",2014-07-09,"META","1.50","3.00","P1072","Heterocysts","2","59","39683","6.50","6.50","143.80","2341297","336.68",NA
"585","227",2014-07-09,"META","1.50","3.00","P1074","Aphanizomenon schindlerii Kling, Findlay and Komarek","2","5663","39683","5.60","3.00","26.40","224724829","5932.74",NA
"586","227",2014-07-09,"META","1.50","3.00","P1088","Anabaena solitaria Klebs","2","321","1000","6.60","6.60","150.50","321000","48.31",NA
"587","227",2014-07-09,"META","1.50","3.00","P2100","Pyramidomonas tetrarhynchus Schmarda","2","1","1000","13.00","12.00","490.10","1000","0.49",NA
"588","227",2014-07-09,"META","1.50","3.00","P2105","Chlamydomonas spp.","2","3","39683","5.20","3.00","24.50","119049","2.92",NA
"589","227",2014-07-09,"META","1.50","3.00","P2121","Oocystis lacustris Chodat","2","3","39683","6.00","4.00","50.30","119049","5.99",NA
"590","227",2014-07-09,"META","1.50","3.00","P2126","Chodatella sp.","2","1","39683","6.00","3.30","34.20","39683","1.36",NA
"591","227",2014-07-09,"META","1.50","3.00","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","8","39683","7.30","4.00","40.80","317464","12.95",NA
"592","227",2014-07-09,"META","1.50","3.00","P2132","Scenedesmus denticulatus Lagerhiem","2","4","39683","9.60","5.00","83.80","158732","13.30",NA
"593","227",2014-07-09,"META","1.50","3.00","P2136","Dictyosphaerium pulchellum Wood","2","344","39683","6.00","6.00","113.10","13650952","1543.92",NA
"594","227",2014-07-09,"META","1.50","3.00","P2138","Monoraphidium komarkovae (Nyg.) Komarkova-Legnerova","2","34","39683","46.00","2.00","96.30","1349222","129.93",NA
"595","227",2014-07-09,"META","1.50","3.00","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","28","39683","20.00","1.50","17.70","1111124","19.67",NA
"596","227",2014-07-09,"META","1.50","3.00","P2143","Monoraphidium minutum (Nag.) Komarkova-Legnerova","2","10","39683","11.00","4.00","69.10","396830","27.42",NA
"597","227",2014-07-09,"META","1.50","3.00","P2157","Kichnerella lunaris (Kirchn.) Moeb.","2","3","39683","9.00","2.10","15.60","119049","1.86",NA
"598","227",2014-07-09,"META","1.50","3.00","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","10","39683","6.00","6.00","37.70","396830","14.96",NA
"599","227",2014-07-09,"META","1.50","3.00","P2222","Treubaria sp.","2","7","39683","3.00","3.00","14.10","277781","3.92",NA
"600","227",2014-07-09,"META","1.50","3.00","P4351","Small chrysophyceae","2","35","39683","3.00","3.00","14.10","1388905","19.58",NA
"601","227",2014-07-09,"META","1.50","3.00","P4352","Large chrysophyceae","2","9","39683","9.00","9.00","381.70","357147","136.32",NA
"602","227",2014-07-09,"META","1.50","3.00","P4358","Chrysostephanospaera globulifera Scherffel","2","1","39683","9.30","9.30","421.20","39683","16.71",NA
"603","227",2014-07-09,"META","1.50","3.00","P4363","Spinifiromonas sirratus***************","2","10","39683","5.60","5.60","92.00","396830","36.51",NA
"604","227",2014-07-09,"META","1.50","3.00","P4383","Dinobryon bavaricum Imhof","2","28","39683","12.00","6.00","226.20","1111124","251.34",NA
"605","227",2014-07-09,"META","1.50","3.00","P4383","Dinobryon bavaricum Imhof","2","58","1000","0.00","0.00","3390.00","58000","196.62",NA
"606","227",2014-07-09,"META","1.50","3.00","P4411","Bitrichia chodatii (Reverdin) Chodat","2","5","39683","6.00","4.00","50.30","198415","9.98",NA
"607","227",2014-07-09,"META","1.50","3.00","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","7","39683","5.90","4.00","49.40","277781","13.72",NA
"608","227",2014-07-09,"META","1.50","3.00","P5511","Rhizosolenia eriense H.L. Smith","2","27","39683","11.00","3.00","77.80","1071441","83.36",NA
"609","227",2014-07-09,"META","1.50","3.00","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","78","39683","34.10","4.00","142.80","3095274","442.01",NA
"610","227",2014-07-09,"META","1.50","3.00","P6558","Cryptomonas erosa Ehrenberg","2","10","1000","24.10","14.00","1648.80","10000","16.49",NA
"611","227",2014-07-09,"META","1.50","3.00","P6565","Cryptomonas rostratiformis Skuja","2","2","1000","30.00","14.00","2052.50","2000","4.11",NA
"612","227",2014-07-09,"META","1.50","3.00","P6568","Katablepharis ovalis Skuja","2","3","39683","9.10","4.20","60.70","119049","7.23",NA
"613","227",2014-07-09,"META","1.50","3.00","P7632","Gymnodinium sp.","2","3","39683","10.40","8.60","402.70","119049","47.94",NA
"614","227",2014-07-09,"META","1.50","3.00","P7632","Gymnodinium sp.","2","21","1000","29.40","29.40","13305.80","21000","279.42",NA
"615","227",2014-07-09,"META","1.50","3.00","P7639","Peridinium pusillum (Penard) Lemmermann","2","63","1000","15.60","14.00","1601.00","63000","100.86",NA
"616","227",2014-07-09,"META","1.50","3.00","P7641","Peridinium aciculiferum Lemmermann","2","10","1000","30.00","24.00","9047.80","10000","90.48",NA
"617","227",2014-07-22,"EPI","0.00","1.00","P1043","Aphanizomenon gracile (Lemmermann) Lemmermann","2","1815","39683","6.00","4.00","50.30","72024645","3622.84",NA
"618","227",2014-07-22,"EPI","0.00","1.00","P1052","Limnothrix redekei (Van Goor) Meffert","2","18","39683","173.00","2.00","543.50","714294","388.22",NA
"619","227",2014-07-22,"EPI","0.00","1.00","P1054","Planktolyngbya limnetica","2","49","39683","196.00","2.00","615.80","1944467","1197.40",NA
"620","227",2014-07-22,"EPI","0.00","1.00","P1072","Heterocysts","2","540","39683","6.00","3.00","28.30","21428820","606.44",NA
"621","227",2014-07-22,"EPI","0.00","1.00","P1072","Heterocysts","2","69","39683","6.60","6.60","150.50","2738127","412.09",NA
"622","227",2014-07-22,"EPI","0.00","1.00","P1074","Aphanizomenon schindlerii Kling, Findlay and Komarek","2","14520","39683","5.60","3.00","26.40","576197160","15211.61",NA
"623","227",2014-07-22,"EPI","0.00","1.00","P1088","Anabaena solitaria Klebs","2","466","1000","6.60","6.60","150.50","466000","70.13",NA
"624","227",2014-07-22,"EPI","0.00","1.00","P2105","Chlamydomonas spp.","2","2","39683","7.00","3.00","33.00","79366","2.62",NA
"625","227",2014-07-22,"EPI","0.00","1.00","P2126","Chodatella sp.","2","1","39683","6.00","4.00","50.30","39683","2.00",NA
"626","227",2014-07-22,"EPI","0.00","1.00","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","14","39683","7.60","4.10","44.60","555562","24.78",NA
"627","227",2014-07-22,"EPI","0.00","1.00","P2132","Scenedesmus denticulatus Lagerhiem","2","3","39683","9.60","5.00","83.80","119049","9.98",NA
"628","227",2014-07-22,"EPI","0.00","1.00","P2136","Dictyosphaerium pulchellum Wood","2","137","39683","6.00","6.00","113.10","5436571","614.88",NA
"629","227",2014-07-22,"EPI","0.00","1.00","P2138","Monoraphidium komarkovae (Nyg.) Komarkova-Legnerova","2","10","39683","42.00","1.80","71.30","396830","28.29",NA
"630","227",2014-07-22,"EPI","0.00","1.00","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","9","39683","19.60","1.50","17.30","357147","6.18",NA
"631","227",2014-07-22,"EPI","0.00","1.00","P2157","Kichnerella lunaris (Kirchn.) Moeb.","2","33","39683","7.20","2.40","16.30","1309539","21.35",NA
"632","227",2014-07-22,"EPI","0.00","1.00","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","4","39683","6.00","6.00","37.70","158732","5.98",NA
"633","227",2014-07-22,"EPI","0.00","1.00","P2222","Treubaria sp.","2","5","39683","3.00","3.00","14.10","198415","2.80",NA
"634","227",2014-07-22,"EPI","0.00","1.00","P2235","Ankistrodesmus spiralis Lemmermann","2","6","39683","31.00","2.20","58.90","238098","14.02",NA
"635","227",2014-07-22,"EPI","0.00","1.00","P3305","Trachelomonas volvocina Ehrenberg","2","2","1000","18.00","18.00","2035.80","2000","4.07",NA
"636","227",2014-07-22,"EPI","0.00","1.00","P4351","Small chrysophyceae","2","22","39683","2.60","2.60","9.20","873026","8.03",NA
"637","227",2014-07-22,"EPI","0.00","1.00","P4355","Chrysochromulina parva Lackey","2","2","39683","4.90","4.90","61.60","79366","4.89",NA
"638","227",2014-07-22,"EPI","0.00","1.00","P4383","Dinobryon bavaricum Imhof","2","2","1000","0.00","0.00","1991.00","2000","3.98",NA
"639","227",2014-07-22,"EPI","0.00","1.00","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","6","39683","5.80","3.60","39.40","238098","9.38",NA
"640","227",2014-07-22,"EPI","0.00","1.00","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","8","39683","33.00","4.00","138.20","317464","43.87",NA
"641","227",2014-07-22,"EPI","0.00","1.00","P6554","Rhodomonas minuta Skuja","2","1","39683","10.40","6.00","130.70","39683","5.19",NA
"642","227",2014-07-22,"EPI","0.00","1.00","P6558","Cryptomonas erosa Ehrenberg","2","5","1000","24.20","14.00","1655.70","5000","8.28",NA
"643","227",2014-07-22,"EPI","0.00","1.00","P6565","Cryptomonas rostratiformis Skuja","2","3","1000","31.00","14.00","2120.90","3000","6.36",NA
"644","227",2014-07-22,"EPI","0.00","1.00","P6568","Katablepharis ovalis Skuja","2","1","39683","9.00","4.30","60.80","39683","2.41",NA
"645","227",2014-07-22,"EPI","0.00","1.00","P7632","Gymnodinium sp.","2","1","1000","26.00","26.00","9202.80","1000","9.20",NA
"646","227",2014-07-22,"EPI","0.00","1.00","P7639","Peridinium pusillum (Penard) Lemmermann","2","3","1000","15.90","14.60","1774.60","3000","5.32",NA
"647","227",2014-07-22,"META","1.00","2.00","P1043","Aphanizomenon gracile (Lemmermann) Lemmermann","2","680","39683","6.00","4.00","50.30","26984440","1357.32",NA
"648","227",2014-07-22,"META","1.00","2.00","P1052","Limnothrix redekei (Van Goor) Meffert","2","37","39683","176.00","2.00","552.90","1468271","811.81",NA
"649","227",2014-07-22,"META","1.00","2.00","P1054","Planktolyngbya limnetica","2","13","39683","210.00","2.00","659.70","515879","340.33",NA
"650","227",2014-07-22,"META","1.00","2.00","P1072","Heterocysts","2","570","39683","6.00","3.00","28.30","22619310","640.13",NA
"651","227",2014-07-22,"META","1.00","2.00","P1072","Heterocysts","2","10","39683","6.60","6.60","150.50","396830","59.72",NA
"652","227",2014-07-22,"META","1.00","2.00","P1074","Aphanizomenon schindlerii Kling, Findlay and Komarek","2","18831","39683","5.60","3.00","26.40","747270573","19727.94",NA
"653","227",2014-07-22,"META","1.00","2.00","P1088","Anabaena solitaria Klebs","2","516","1000","6.60","6.60","150.50","516000","77.66",NA
"654","227",2014-07-22,"META","1.00","2.00","P2105","Chlamydomonas spp.","2","9","39683","7.00","3.00","33.00","357147","11.79",NA
"655","227",2014-07-22,"META","1.00","2.00","P2115","Pediastrum tetras (Ehrenberg) Ralfs","2","8","39683","3.00","3.00","4.70","317464","1.49",NA
"656","227",2014-07-22,"META","1.00","2.00","P2121","Oocystis lacustris Chodat","2","3","39683","6.00","4.00","50.30","119049","5.99",NA
"657","227",2014-07-22,"META","1.00","2.00","P2126","Chodatella sp.","2","1","39683","6.30","4.00","52.80","39683","2.10",NA
"658","227",2014-07-22,"META","1.00","2.00","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","6","39683","7.10","4.20","43.70","238098","10.40",NA
"659","227",2014-07-22,"META","1.00","2.00","P2132","Scenedesmus denticulatus Lagerhiem","2","10","39683","11.00","5.00","96.00","396830","38.10",NA
"660","227",2014-07-22,"META","1.00","2.00","P2136","Dictyosphaerium pulchellum Wood","2","201","39683","6.00","6.00","113.10","7976283","902.12",NA
"661","227",2014-07-22,"META","1.00","2.00","P2138","Monoraphidium komarkovae (Nyg.) Komarkova-Legnerova","2","15","39683","21.00","1.50","24.70","595245","14.70",NA
"662","227",2014-07-22,"META","1.00","2.00","P2138","Monoraphidium komarkovae (Nyg.) Komarkova-Legnerova","2","18","39683","46.00","1.80","78.00","714294","55.71",NA
"663","227",2014-07-22,"META","1.00","2.00","P2145","Crucigenia quadrata Morr.","2","4","39683","2.00","2.00","1.40","158732","0.22",NA
"664","227",2014-07-22,"META","1.00","2.00","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","7","39683","6.00","6.00","37.70","277781","10.47",NA
"665","227",2014-07-22,"META","1.00","2.00","P2222","Treubaria sp.","2","5","39683","3.00","3.00","14.10","198415","2.80",NA
"666","227",2014-07-22,"META","1.00","2.00","P3305","Trachelomonas volvocina Ehrenberg","2","1","1000","18.00","18.00","2035.80","1000","2.04",NA
"667","227",2014-07-22,"META","1.00","2.00","P4351","Small chrysophyceae","2","28","39683","3.00","3.00","14.10","1111124","15.67",NA
"668","227",2014-07-22,"META","1.00","2.00","P4383","Dinobryon bavaricum Imhof","2","3","39683","13.10","6.00","246.90","119049","29.39",NA
"669","227",2014-07-22,"META","1.00","2.00","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","2","39683","6.00","3.30","34.20","79366","2.71",NA
"670","227",2014-07-22,"META","1.00","2.00","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","8","39683","33.00","4.00","138.20","317464","43.87",NA
"671","227",2014-07-22,"META","1.00","2.00","P6554","Rhodomonas minuta Skuja","2","1","39683","10.50","6.00","131.90","39683","5.23",NA
"672","227",2014-07-22,"META","1.00","2.00","P6558","Cryptomonas erosa Ehrenberg","2","16","1000","24.60","14.00","1683.10","16000","26.93",NA
"673","227",2014-07-22,"META","1.00","2.00","P6565","Cryptomonas rostratiformis Skuja","2","6","1000","31.00","14.00","2120.90","6000","12.73",NA
"674","227",2014-07-22,"META","1.00","2.00","P6568","Katablepharis ovalis Skuja","2","2","39683","9.00","4.00","56.50","79366","4.48",NA
"675","227",2014-07-22,"META","1.00","2.00","P6568","Katablepharis ovalis Skuja","2","24","39683","9.00","4.30","60.80","952392","57.91",NA
"676","227",2014-07-22,"META","1.00","2.00","P7632","Gymnodinium sp.","2","5","1000","31.00","31.00","15598.50","5000","77.99",NA
"677","227",2014-07-22,"META","1.00","2.00","P7639","Peridinium pusillum (Penard) Lemmermann","2","7","1000","16.30","14.00","1672.80","7000","11.71",NA
"678","227",2014-08-06,"EPI","0.00","0.75","P1043","Aphanizomenon gracile (Lemmermann) Lemmermann","2","427","39683","5.70","4.00","47.80","16944641","809.95",NA
"679","227",2014-08-06,"EPI","0.00","0.75","P1052","Limnothrix redekei (Van Goor) Meffert","2","12","39683","200.00","2.00","628.30","476196","299.19",NA
"680","227",2014-08-06,"EPI","0.00","0.75","P1054","Planktolyngbya limnetica","2","21","39683","210.00","2.00","659.70","833343","549.76",NA
"681","227",2014-08-06,"EPI","0.00","0.75","P1072","Heterocysts","2","257","39683","6.00","3.00","28.30","10198531","288.62",NA
"682","227",2014-08-06,"EPI","0.00","0.75","P1072","Heterocysts","2","12","39683","6.30","6.30","130.90","476196","62.33",NA
"683","227",2014-08-06,"EPI","0.00","0.75","P1074","Aphanizomenon schindlerii Kling, Findlay and Komarek","2","15793","39683","5.70","3.00","26.90","626713619","16858.60",NA
"684","227",2014-08-06,"EPI","0.00","0.75","P1088","Anabaena solitaria Klebs","2","333","1000","6.40","6.40","137.30","333000","45.72",NA
"685","227",2014-08-06,"EPI","0.00","0.75","P2105","Chlamydomonas spp.","2","12","39683","9.00","5.00","117.80","476196","56.10",NA
"686","227",2014-08-06,"EPI","0.00","0.75","P2121","Oocystis lacustris Chodat","2","7","39683","6.00","4.00","50.30","277781","13.97",NA
"687","227",2014-08-06,"EPI","0.00","0.75","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","18","39683","10.00","5.00","87.30","714294","62.36",NA
"688","227",2014-08-06,"EPI","0.00","0.75","P2132","Scenedesmus denticulatus Lagerhiem","2","6","39683","9.00","4.60","66.50","238098","15.83",NA
