,,,Start,End,Species ,,Subsample ,Raw cell,microscope,length,width,cell volume,density,biomass,
227,2014-07-22,EPI,0.00,1.00,7632,Gymnodinium sp.,2,1,1000,26.00,26.00,9202.80,1000,9.20,
227,2014-07-22,EPI,0.00,1.00,7639,Peridinium pusillum (Penard) Lemmermann,2,3,1000,15.90,14.60,1774.60,3000,5.32,
227,2014-07-22,META,1.00,2.00,1043,Aphanizomenon gracile (Lemmermann) Lemmermann,2,680,39683,6.00,4.00,50.30,26984440,1357.32,
227,2014-07-22,META,1.00,2.00,1052,Limnothrix redekei (Van Goor) Meffert,2,37,39683,176.00,2.00,552.90,1468271,811.81,
227,2014-07-22,META,1.00,2.00,1054,Planktolyngbya limnetica,2,13,39683,210.00,2.00,659.70,515879,340.33,
227,2014-07-22,META,1.00,2.00,1072,Heterocysts,2,570,39683,6.00,3.00,28.30,22619310,640.13,
227,2014-07-22,META,1.00,2.00,1072,Heterocysts,2,10,39683,6.60,6.60,150.50,396830,59.72,
227,2014-07-22,META,1.00,2.00,1074,"Aphanizomenon schindlerii Kling, Findlay and Komarek",2,18831,39683,5.60,3.00,26.40,747270573,19727.94,
227,2014-07-22,META,1.00,2.00,1088,Anabaena solitaria Klebs,2,516,1000,6.60,6.60,150.50,516000,77.66,
227,2014-07-22,META,1.00,2.00,2105,Chlamydomonas spp.,2,9,39683,7.00,3.00,33.00,357147,11.79,
227,2014-07-22,META,1.00,2.00,2115,Pediastrum tetras (Ehrenberg) Ralfs,2,8,39683,3.00,3.00,4.70,317464,1.49,
227,2014-07-22,META,1.00,2.00,2121,Oocystis lacustris Chodat,2,3,39683,6.00,4.00,50.30,119049,5.99,
227,2014-07-22,META,1.00,2.00,2126,Chodatella sp.,2,1,39683,6.30,4.00,52.80,39683,2.10,
227,2014-07-22,META,1.00,2.00,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,6,39683,7.10,4.20,43.70,238098,10.40,
227,2014-07-22,META,1.00,2.00,2132,Scenedesmus denticulatus Lagerhiem,2,10,39683,11.00,5.00,96.00,396830,38.10,
227,2014-07-22,META,1.00,2.00,2136,Dictyosphaerium pulchellum Wood,2,201,39683,6.00,6.00,113.10,7976283,902.12,
227,2014-07-22,META,1.00,2.00,2138,Monoraphidium komarkovae (Nyg.) Komarkova-Legnerova,2,15,39683,21.00,1.50,24.70,595245,14.70,
227,2014-07-22,META,1.00,2.00,2138,Monoraphidium komarkovae (Nyg.) Komarkova-Legnerova,2,18,39683,46.00,1.80,78.00,714294,55.71,
227,2014-07-22,META,1.00,2.00,2145,Crucigenia quadrata Morr.,2,4,39683,2.00,2.00,1.40,158732,0.22,
227,2014-07-22,META,1.00,2.00,2199,Spondylosium planum (Wolle) W. and G.S. West,2,7,39683,6.00,6.00,37.70,277781,10.47,
227,2014-07-22,META,1.00,2.00,2222,Treubaria sp.,2,5,39683,3.00,3.00,14.10,198415,2.80,
227,2014-07-22,META,1.00,2.00,3305,Trachelomonas volvocina Ehrenberg,2,1,1000,18.00,18.00,2035.80,1000,2.04,
227,2014-07-22,META,1.00,2.00,4351,Small chrysophyceae,2,28,39683,3.00,3.00,14.10,1111124,15.67,
227,2014-07-22,META,1.00,2.00,4383,Dinobryon bavaricum Imhof,2,3,39683,13.10,6.00,246.90,119049,29.39,
227,2014-07-22,META,1.00,2.00,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,2,39683,6.00,3.30,34.20,79366,2.71,
227,2014-07-22,META,1.00,2.00,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,8,39683,33.00,4.00,138.20,317464,43.87,
227,2014-07-22,META,1.00,2.00,6554,Rhodomonas minuta Skuja,2,1,39683,10.50,6.00,131.90,39683,5.23,
227,2014-07-22,META,1.00,2.00,6558,Cryptomonas erosa Ehrenberg,2,16,1000,24.60,14.00,1683.10,16000,26.93,
227,2014-07-22,META,1.00,2.00,6565,Cryptomonas rostratiformis Skuja,2,6,1000,31.00,14.00,2120.90,6000,12.73,
227,2014-07-22,META,1.00,2.00,6568,Katablepharis ovalis Skuja,2,2,39683,9.00,4.00,56.50,79366,4.48,
227,2014-07-22,META,1.00,2.00,6568,Katablepharis ovalis Skuja,2,24,39683,9.00,4.30,60.80,952392,57.91,
227,2014-07-22,META,1.00,2.00,7632,Gymnodinium sp.,2,5,1000,31.00,31.00,15598.50,5000,77.99,
227,2014-07-22,META,1.00,2.00,7639,Peridinium pusillum (Penard) Lemmermann,2,7,1000,16.30,14.00,1672.80,7000,11.71,
227,2014-08-06,EPI,0.00,0.75,1043,Aphanizomenon gracile (Lemmermann) Lemmermann,2,427,39683,5.70,4.00,47.80,16944641,809.95,
227,2014-08-06,EPI,0.00,0.75,1052,Limnothrix redekei (Van Goor) Meffert,2,12,39683,200.00,2.00,628.30,476196,299.19,
227,2014-08-06,EPI,0.00,0.75,1054,Planktolyngbya limnetica,2,21,39683,210.00,2.00,659.70,833343,549.76,
227,2014-08-06,EPI,0.00,0.75,1072,Heterocysts,2,257,39683,6.00,3.00,28.30,10198531,288.62,
227,2014-08-06,EPI,0.00,0.75,1072,Heterocysts,2,12,39683,6.30,6.30,130.90,476196,62.33,
227,2014-08-06,EPI,0.00,0.75,1074,"Aphanizomenon schindlerii Kling, Findlay and Komarek",2,15793,39683,5.70,3.00,26.90,626713619,16858.60,
227,2014-08-06,EPI,0.00,0.75,1088,Anabaena solitaria Klebs,2,333,1000,6.40,6.40,137.30,333000,45.72,
227,2014-08-06,EPI,0.00,0.75,2105,Chlamydomonas spp.,2,12,39683,9.00,5.00,117.80,476196,56.10,
227,2014-08-06,EPI,0.00,0.75,2121,Oocystis lacustris Chodat,2,7,39683,6.00,4.00,50.30,277781,13.97,
227,2014-08-06,EPI,0.00,0.75,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,18,39683,10.00,5.00,87.30,714294,62.36,
227,2014-08-06,EPI,0.00,0.75,2132,Scenedesmus denticulatus Lagerhiem,2,6,39683,9.00,4.60,66.50,238098,15.83,
227,2014-08-06,EPI,0.00,0.75,2136,Dictyosphaerium pulchellum Wood,2,63,39683,6.00,6.00,113.10,2500029,282.75,
227,2014-08-06,EPI,0.00,0.75,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,8,39683,21.00,1.50,18.60,317464,5.90,
227,2014-08-06,EPI,0.00,0.75,2157,Kichnerella lunaris (Kirchn.) Moeb.,2,56,39683,7.00,2.30,14.50,2222248,32.22,
227,2014-08-06,EPI,0.00,0.75,2199,Spondylosium planum (Wolle) W. and G.S. West,2,3,39683,6.00,6.00,37.70,119049,4.49,
227,2014-08-06,EPI,0.00,0.75,2235,Ankistrodesmus spiralis Lemmermann,2,6,39683,34.00,2.30,70.60,238098,16.81,
227,2014-08-06,EPI,0.00,0.75,4351,Small chrysophyceae,2,4,39683,3.30,3.30,18.80,158732,2.98,
227,2014-08-06,EPI,0.00,0.75,4355,Chrysochromulina parva Lackey,2,1,39683,5.20,5.20,73.60,39683,2.92,
227,2014-08-06,EPI,0.00,0.75,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,1,39683,5.60,4.00,46.90,39683,1.86,
227,2014-08-06,EPI,0.00,0.75,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,4,39683,33.30,4.00,139.50,158732,22.14,
227,2014-08-06,EPI,0.00,0.75,6554,Rhodomonas minuta Skuja,2,2,39683,10.30,6.00,129.40,79366,10.27,
227,2014-08-06,EPI,0.00,0.75,6558,Cryptomonas erosa Ehrenberg,2,70,1000,24.00,14.00,1642.00,70000,114.94,
227,2014-08-06,EPI,0.00,0.75,6565,Cryptomonas rostratiformis Skuja,2,3,1000,31.00,14.00,2120.90,3000,6.36,
227,2014-08-06,EPI,0.00,0.75,6568,Katablepharis ovalis Skuja,2,1,39683,8.60,4.00,51.60,39683,2.05,
227,2014-08-06,EPI,0.00,0.75,7632,Gymnodinium sp.,2,3,1000,23.60,23.60,6882.30,3000,20.65,
227,2014-08-06,EPI,0.00,0.75,7641,Peridinium aciculiferum Lemmermann,2,1,1000,30.00,24.00,9047.80,1000,9.05,
227,2014-08-06,META,0.80,6.00,1043,Aphanizomenon gracile (Lemmermann) Lemmermann,2,227,39683,6.10,4.00,51.10,9008041,460.31,
227,2014-08-06,META,0.80,6.00,1052,Limnothrix redekei (Van Goor) Meffert,2,6,39683,183.00,2.00,574.90,238098,136.88,
227,2014-08-06,META,0.80,6.00,1054,Planktolyngbya limnetica,2,16,39683,210.00,2.00,659.70,634928,418.86,
227,2014-08-06,META,0.80,6.00,1072,Heterocysts,2,116,39683,6.00,3.00,28.30,4603228,130.27,
227,2014-08-06,META,0.80,6.00,1072,Heterocysts,2,4,39683,6.60,6.60,150.50,158732,23.89,
227,2014-08-06,META,0.80,6.00,1074,"Aphanizomenon schindlerii Kling, Findlay and Komarek",2,12478,39683,5.60,3.00,26.40,495164474,13072.34,
227,2014-08-06,META,0.80,6.00,1088,Anabaena solitaria Klebs,2,65,1000,6.40,6.40,137.30,65000,8.92,
227,2014-08-06,META,0.80,6.00,2105,Chlamydomonas spp.,2,13,39683,9.00,5.00,117.80,515879,60.77,
227,2014-08-06,META,0.80,6.00,2121,Oocystis lacustris Chodat,2,9,39683,6.00,4.00,50.30,357147,17.96,
227,2014-08-06,META,0.80,6.00,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,5,39683,7.70,4.20,47.40,198415,9.40,
227,2014-08-06,META,0.80,6.00,2132,Scenedesmus denticulatus Lagerhiem,2,4,39683,9.60,5.00,83.80,158732,13.30,
227,2014-08-06,META,0.80,6.00,2136,Dictyosphaerium pulchellum Wood,2,96,39683,6.00,6.00,113.10,3809568,430.86,
227,2014-08-06,META,0.80,6.00,2138,Monoraphidium komarkovae (Nyg.) Komarkova-Legnerova,2,2,39683,42.00,2.00,88.00,79366,6.98,
227,2014-08-06,META,0.80,6.00,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,11,39683,21.00,1.50,18.60,436513,8.12,
227,2014-08-06,META,0.80,6.00,2157,Kichnerella lunaris (Kirchn.) Moeb.,2,72,39683,7.00,2.30,14.50,2857176,41.43,
227,2014-08-06,META,0.80,6.00,2199,Spondylosium planum (Wolle) W. and G.S. West,2,3,39683,6.00,6.00,37.70,119049,4.49,
227,2014-08-06,META,0.80,6.00,4351,Small chrysophyceae,2,10,39683,3.20,3.20,17.20,396830,6.83,
227,2014-08-06,META,0.80,6.00,4352,Large chrysophyceae,2,1,39683,9.00,9.00,381.70,39683,15.15,
227,2014-08-06,META,0.80,6.00,4355,Chrysochromulina parva Lackey,2,8,39683,5.20,5.20,73.60,317464,23.37,
227,2014-08-06,META,0.80,6.00,4358,Chrysostephanospaera globulifera Scherffel,2,1,39683,10.20,10.20,555.60,39683,22.05,
227,2014-08-06,META,0.80,6.00,4363,Spinifiromonas sirratus***************,2,2,39683,6.20,6.20,124.80,79366,9.90,
227,2014-08-06,META,0.80,6.00,4413,Chrysochromulina laurentiana Kling,2,3,39683,9.30,9.30,421.20,119049,50.14,
227,2014-08-06,META,0.80,6.00,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,7,39683,6.00,4.00,50.30,277781,13.97,
227,2014-08-06,META,0.80,6.00,5511,Rhizosolenia eriense H.L. Smith,2,8,39683,11.00,3.30,94.10,317464,29.87,
227,2014-08-06,META,0.80,6.00,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,3,39683,33.10,4.00,138.60,119049,16.50,
227,2014-08-06,META,0.80,6.00,6554,Rhodomonas minuta Skuja,2,1,39683,10.30,6.00,129.40,39683,5.13,
227,2014-08-06,META,0.80,6.00,6558,Cryptomonas erosa Ehrenberg,2,70,1000,23.90,14.00,1635.20,70000,114.46,
227,2014-08-06,META,0.80,6.00,6559,Cryptomonas ovata Ehrenberg,2,1,1000,41.00,18.00,4637.00,1000,4.64,
227,2014-08-06,META,0.80,6.00,6565,Cryptomonas rostratiformis Skuja,2,4,1000,31.00,14.00,2120.90,4000,8.48,
227,2014-08-06,META,0.80,6.00,6568,Katablepharis ovalis Skuja,2,2,39683,9.00,4.30,60.80,79366,4.83,
227,2014-08-06,META,0.80,6.00,7632,Gymnodinium sp.,2,9,1000,23.60,23.60,6882.30,9000,61.94,
227,2014-08-06,META,0.80,6.00,7639,Peridinium pusillum (Penard) Lemmermann,2,5,1000,16.00,14.00,1642.00,5000,8.21,
227,2014-08-06,META,0.80,6.00,7641,Peridinium aciculiferum Lemmermann,2,10,1000,31.00,24.00,9349.40,10000,93.49,
227,2014-08-19,EPI,0.00,2.00,1054,Planktolyngbya limnetica,2,62,39683,200.00,2.00,628.30,2460346,1545.84,
227,2014-08-19,EPI,0.00,2.00,1072,Heterocysts,2,132,39683,6.00,3.00,28.30,5238156,148.24,
227,2014-08-19,EPI,0.00,2.00,1074,"Aphanizomenon schindlerii Kling, Findlay and Komarek",2,4356,39683,5.50,3.00,25.90,172859148,4477.05,
227,2014-08-19,EPI,0.00,2.00,2105,Chlamydomonas spp.,2,12,39683,8.30,4.00,69.50,476196,33.10,
227,2014-08-19,EPI,0.00,2.00,2115,Pediastrum tetras (Ehrenberg) Ralfs,2,4,39683,3.00,3.00,4.70,158732,0.75,
227,2014-08-19,EPI,0.00,2.00,2121,Oocystis lacustris Chodat,2,2,39683,6.00,4.00,50.30,79366,3.99,
227,2014-08-19,EPI,0.00,2.00,2126,Chodatella sp.,2,6,39683,6.00,3.30,34.20,238098,8.14,
227,2014-08-19,EPI,0.00,2.00,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,8,39683,9.00,5.00,78.50,317464,24.92,
227,2014-08-19,EPI,0.00,2.00,2132,Scenedesmus denticulatus Lagerhiem,2,2,39683,9.30,5.00,81.20,79366,6.44,
227,2014-08-19,EPI,0.00,2.00,2136,Dictyosphaerium pulchellum Wood,2,462,39683,6.00,6.00,113.10,18333546,2073.52,
227,2014-08-19,EPI,0.00,2.00,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,62,39683,20.00,1.50,17.70,2460346,43.55,
227,2014-08-19,EPI,0.00,2.00,2157,Kichnerella lunaris (Kirchn.) Moeb.,2,115,39683,7.00,2.30,14.50,4563545,66.17,
227,2014-08-19,EPI,0.00,2.00,2199,Spondylosium planum (Wolle) W. and G.S. West,2,6,39683,6.00,6.00,37.70,238098,8.98,
227,2014-08-19,EPI,0.00,2.00,2235,Ankistrodesmus spiralis Lemmermann,2,3,39683,26.00,2.30,54.00,119049,6.43,
227,2014-08-19,EPI,0.00,2.00,3305,Trachelomonas volvocina Ehrenberg,2,2,1000,16.50,16.50,1568.00,2000,3.14,
227,2014-08-19,EPI,0.00,2.00,4351,Small chrysophyceae,2,14,39683,3.20,3.20,17.20,555562,9.56,
227,2014-08-19,EPI,0.00,2.00,4355,Chrysochromulina parva Lackey,2,2,39683,5.00,5.00,65.40,79366,5.19,
227,2014-08-19,EPI,0.00,2.00,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,7,39683,6.00,3.30,34.20,277781,9.50,
227,2014-08-19,EPI,0.00,2.00,5511,Rhizosolenia eriense H.L. Smith,2,1,39683,11.00,3.00,77.80,39683,3.09,
227,2014-08-19,EPI,0.00,2.00,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,2,39683,33.30,4.00,139.50,79366,11.07,
227,2014-08-19,EPI,0.00,2.00,6554,Rhodomonas minuta Skuja,2,2,39683,11.10,6.00,139.50,79366,11.07,
227,2014-08-19,EPI,0.00,2.00,6558,Cryptomonas erosa Ehrenberg,2,55,1000,25.10,14.00,1717.30,55000,94.45,
227,2014-08-19,EPI,0.00,2.00,6565,Cryptomonas rostratiformis Skuja,2,1,1000,28.00,14.00,1915.70,1000,1.92,
227,2014-08-19,EPI,0.00,2.00,6568,Katablepharis ovalis Skuja,2,8,39683,8.90,3.60,49.80,317464,15.81,
227,2014-08-19,EPI,0.00,2.00,7632,Gymnodinium sp.,2,24,1000,23.10,23.10,6454.10,24000,154.90,
227,2014-08-19,EPI,0.00,2.00,7639,Peridinium pusillum (Penard) Lemmermann,2,332,1000,18.00,16.00,2412.70,332000,801.02,
227,2014-08-19,EPI,0.00,2.00,7641,Peridinium aciculiferum Lemmermann,2,2,1000,30.00,24.00,9047.80,2000,18.10,
227,2014-08-19,META,2.00,3.00,1043,Aphanizomenon gracile (Lemmermann) Lemmermann,2,101,39683,5.90,4.00,49.40,4007983,197.99,
227,2014-08-19,META,2.00,3.00,1052,Limnothrix redekei (Van Goor) Meffert,2,3,39683,165.00,2.00,518.40,119049,61.72,
227,2014-08-19,META,2.00,3.00,1054,Planktolyngbya limnetica,2,95,39683,190.00,2.00,596.90,3769885,2250.24,
227,2014-08-19,META,2.00,3.00,1072,Heterocysts,2,103,39683,6.00,3.00,28.30,4087349,115.67,
227,2014-08-19,META,2.00,3.00,1074,"Aphanizomenon schindlerii Kling, Findlay and Komarek",2,5898,39683,5.60,3.00,26.40,234050334,6178.93,
227,2014-08-19,META,2.00,3.00,2105,Chlamydomonas spp.,2,24,39683,8.20,5.00,107.30,952392,102.19,
227,2014-08-19,META,2.00,3.00,2115,Pediastrum tetras (Ehrenberg) Ralfs,2,16,39683,3.00,3.00,4.70,634928,2.98,
227,2014-08-19,META,2.00,3.00,2121,Oocystis lacustris Chodat,2,6,39683,6.00,4.00,50.30,238098,11.98,
227,2014-08-19,META,2.00,3.00,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,6,39683,9.00,5.00,78.50,238098,18.69,
227,2014-08-19,META,2.00,3.00,2132,Scenedesmus denticulatus Lagerhiem,2,11,39683,9.60,5.00,83.80,436513,36.58,
227,2014-08-19,META,2.00,3.00,2136,Dictyosphaerium pulchellum Wood,2,307,39683,6.00,6.00,113.10,12182681,1377.86,
227,2014-08-19,META,2.00,3.00,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,20,39683,19.40,1.50,17.10,793660,13.57,
227,2014-08-19,META,2.00,3.00,2143,Monoraphidium minutum (Nag.) Komarkova-Legnerova,2,3,39683,6.00,4.00,37.70,119049,4.49,
227,2014-08-19,META,2.00,3.00,2157,Kichnerella lunaris (Kirchn.) Moeb.,2,101,39683,8.80,2.70,25.20,4007983,101.00,
227,2014-08-19,META,2.00,3.00,2199,Spondylosium planum (Wolle) W. and G.S. West,2,8,39683,6.00,6.00,37.70,317464,11.97,
227,2014-08-19,META,2.00,3.00,2235,Ankistrodesmus spiralis Lemmermann,2,10,39683,28.00,2.30,58.20,396830,23.10,
227,2014-08-19,META,2.00,3.00,3304,Phacus sp.,2,1,1000,18.80,18.80,3479.10,1000,3.48,
227,2014-08-19,META,2.00,3.00,4351,Small chrysophyceae,2,33,39683,3.30,3.30,18.80,1309539,24.62,
227,2014-08-19,META,2.00,3.00,4355,Chrysochromulina parva Lackey,2,2,39683,5.00,5.00,65.40,79366,5.19,
227,2014-08-19,META,2.00,3.00,4363,Spinifiromonas sirratus***************,2,1,39683,5.80,5.80,102.20,39683,4.06,
227,2014-08-19,META,2.00,3.00,4415,Bicoeca lacustris Clark,2,1,39683,6.60,4.30,63.90,39683,2.54,
227,2014-08-19,META,2.00,3.00,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,2,39683,6.00,3.60,40.70,79366,3.23,
227,2014-08-19,META,2.00,3.00,5511,Rhizosolenia eriense H.L. Smith,2,1,39683,11.00,3.20,88.50,39683,3.51,
227,2014-08-19,META,2.00,3.00,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,4,39683,31.10,4.00,130.30,158732,20.68,
227,2014-08-19,META,2.00,3.00,6558,Cryptomonas erosa Ehrenberg,2,79,1000,25.00,14.00,1710.40,79000,135.12,
227,2014-08-19,META,2.00,3.00,6559,Cryptomonas ovata Ehrenberg,2,2,1000,41.00,18.00,4637.00,2000,9.27,
227,2014-08-19,META,2.00,3.00,6565,Cryptomonas rostratiformis Skuja,2,2,1000,32.00,14.00,2189.30,2000,4.38,
227,2014-08-19,META,2.00,3.00,6568,Katablepharis ovalis Skuja,2,10,39683,9.00,4.20,59.40,396830,23.57,
227,2014-08-19,META,2.00,3.00,7632,Gymnodinium sp.,2,8,1000,26.00,26.00,9202.80,8000,73.62,
227,2014-08-19,META,2.00,3.00,7639,Peridinium pusillum (Penard) Lemmermann,2,121,1000,18.20,16.00,2439.60,121000,295.19,
227,2014-08-19,META,2.00,3.00,7641,Peridinium aciculiferum Lemmermann,2,14,1000,30.00,24.00,9047.80,14000,126.67,
227,2014-09-03,EPI,0.00,2.30,1043,Aphanizomenon gracile (Lemmermann) Lemmermann,2,129,39683,6.00,4.00,50.30,5119107,257.49,
227,2014-09-03,EPI,0.00,2.30,1054,Planktolyngbya limnetica,2,51,39683,206.00,2.00,647.20,2023833,1309.82,
227,2014-09-03,EPI,0.00,2.30,1072,Heterocysts,2,136,39683,6.00,3.00,28.30,5396888,152.73,
227,2014-09-03,EPI,0.00,2.30,1072,Heterocysts,2,4,39683,6.20,6.20,124.80,158732,19.81,
227,2014-09-03,EPI,0.00,2.30,1074,"Aphanizomenon schindlerii Kling, Findlay and Komarek",2,3432,39683,5.60,3.00,26.40,136192056,3595.47,
227,2014-09-03,EPI,0.00,2.30,2105,Chlamydomonas spp.,2,21,39683,7.00,3.00,33.00,833343,27.50,
227,2014-09-03,EPI,0.00,2.30,2115,Pediastrum tetras (Ehrenberg) Ralfs,2,16,39683,4.00,4.00,11.20,634928,7.11,
227,2014-09-03,EPI,0.00,2.30,2121,Oocystis lacustris Chodat,2,3,39683,6.00,4.00,50.30,119049,5.99,
227,2014-09-03,EPI,0.00,2.30,2126,Chodatella sp.,2,10,39683,6.00,4.00,50.30,396830,19.96,
227,2014-09-03,EPI,0.00,2.30,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,6,39683,8.00,4.60,59.10,238098,14.07,
227,2014-09-03,EPI,0.00,2.30,2132,Scenedesmus denticulatus Lagerhiem,2,18,39683,9.40,5.00,82.00,714294,58.57,
227,2014-09-03,EPI,0.00,2.30,2136,Dictyosphaerium pulchellum Wood,2,783,39683,6.00,6.00,113.10,31071789,3514.22,
227,2014-09-03,EPI,0.00,2.30,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,14,39683,18.60,1.50,16.40,555562,9.11,
227,2014-09-03,EPI,0.00,2.30,2146,Crucigeniella rectangularis (Nag.) Komarek,2,7,39683,6.00,4.00,25.10,277781,6.97,
227,2014-09-03,EPI,0.00,2.30,2157,Kichnerella lunaris (Kirchn.) Moeb.,2,31,39683,7.20,2.30,15.00,1230173,18.45,
227,2014-09-03,EPI,0.00,2.30,2199,Spondylosium planum (Wolle) W. and G.S. West,2,7,39683,6.00,6.00,37.70,277781,10.47,
227,2014-09-03,EPI,0.00,2.30,2222,Treubaria sp.,2,3,39683,3.00,3.00,14.10,119049,1.68,
227,2014-09-03,EPI,0.00,2.30,2235,Ankistrodesmus spiralis Lemmermann,2,4,39683,31.00,2.30,64.40,158732,10.22,
227,2014-09-03,EPI,0.00,2.30,3305,Trachelomonas volvocina Ehrenberg,2,1,1000,18.10,18.10,2069.90,1000,2.07,
227,2014-09-03,EPI,0.00,2.30,4351,Small chrysophyceae,2,15,39683,3.50,3.50,22.40,595245,13.33,
227,2014-09-03,EPI,0.00,2.30,4355,Chrysochromulina parva Lackey,2,45,39683,5.00,5.00,65.40,1785735,116.79,
227,2014-09-03,EPI,0.00,2.30,4383,Dinobryon bavaricum Imhof,2,2,39683,13.00,6.00,245.00,79366,19.44,
227,2014-09-03,EPI,0.00,2.30,4383,Dinobryon bavaricum Imhof,2,17,1000,0.00,0.00,3390.00,17000,57.63,
227,2014-09-03,EPI,0.00,2.30,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,4,39683,6.00,3.30,34.20,158732,5.43,
227,2014-09-03,EPI,0.00,2.30,5511,Rhizosolenia eriense H.L. Smith,2,5,39683,12.00,3.20,96.50,198415,19.15,
227,2014-09-03,EPI,0.00,2.30,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,11,39683,33.00,4.00,138.20,436513,60.33,
227,2014-09-03,EPI,0.00,2.30,6558,Cryptomonas erosa Ehrenberg,2,40,1000,24.00,14.00,1642.00,40000,65.68,
227,2014-09-03,EPI,0.00,2.30,6565,Cryptomonas rostratiformis Skuja,2,1,1000,30.00,14.00,2052.50,1000,2.05,
227,2014-09-03,EPI,0.00,2.30,6568,Katablepharis ovalis Skuja,2,1,39683,9.00,4.20,59.40,39683,2.36,
227,2014-09-03,EPI,0.00,2.30,7632,Gymnodinium sp.,2,1,39683,11.10,8.00,372.00,39683,14.76,
227,2014-09-03,EPI,0.00,2.30,7632,Gymnodinium sp.,2,31,1000,26.00,26.00,9202.80,31000,285.29,
227,2014-09-03,EPI,0.00,2.30,7639,Peridinium pusillum (Penard) Lemmermann,2,133,1000,18.00,16.00,2412.70,133000,320.89,
227,2014-09-03,EPI,0.00,2.30,7641,Peridinium aciculiferum Lemmermann,2,6,1000,32.00,24.00,9651.00,6000,57.91,
227,2014-09-03,META,2.30,3.00,1054,Planktolyngbya limnetica,2,47,39683,195.00,2.00,612.60,1865101,1142.56,
227,2014-09-03,META,2.30,3.00,1072,Heterocysts,2,136,39683,6.00,3.00,28.30,5396888,152.73,
227,2014-09-03,META,2.30,3.00,1074,"Aphanizomenon schindlerii Kling, Findlay and Komarek",2,4125,39683,5.50,3.00,25.90,163692375,4239.63,
227,2014-09-03,META,2.30,3.00,1088,Anabaena solitaria Klebs,2,63,1000,6.60,6.60,150.50,63000,9.48,
227,2014-09-03,META,2.30,3.00,2105,Chlamydomonas spp.,2,15,39683,7.00,3.00,33.00,595245,19.64,
227,2014-09-03,META,2.30,3.00,2115,Pediastrum tetras (Ehrenberg) Ralfs,2,23,39683,3.00,3.00,4.70,912709,4.29,
227,2014-09-03,META,2.30,3.00,2121,Oocystis lacustris Chodat,2,8,39683,6.00,3.60,40.70,317464,12.92,
227,2014-09-03,META,2.30,3.00,2126,Chodatella sp.,2,1,39683,6.00,3.60,40.70,39683,1.62,
227,2014-09-03,META,2.30,3.00,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,5,39683,8.00,4.60,59.10,198415,11.73,
227,2014-09-03,META,2.30,3.00,2132,Scenedesmus denticulatus Lagerhiem,2,16,39683,9.40,5.00,82.00,634928,52.06,
227,2014-09-03,META,2.30,3.00,2136,Dictyosphaerium pulchellum Wood,2,763,39683,6.00,6.00,113.10,30278129,3424.46,
227,2014-09-03,META,2.30,3.00,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,14,39683,18.60,1.50,16.40,555562,9.11,
227,2014-09-03,META,2.30,3.00,2146,Crucigeniella rectangularis (Nag.) Komarek,2,6,39683,6.00,4.00,25.10,238098,5.98,
227,2014-09-03,META,2.30,3.00,2157,Kichnerella lunaris (Kirchn.) Moeb.,2,80,39683,7.20,2.30,15.00,3174640,47.62,
227,2014-09-03,META,2.30,3.00,2199,Spondylosium planum (Wolle) W. and G.S. West,2,1,39683,6.00,6.00,37.70,39683,1.50,
227,2014-09-03,META,2.30,3.00,2206,Botryococcus braunii Kutzing,2,1,1000,11.00,11.00,696.90,1000,0.70,
227,2014-09-03,META,2.30,3.00,2235,Ankistrodesmus spiralis Lemmermann,2,14,39683,31.00,2.20,58.90,555562,32.72,
227,2014-09-03,META,2.30,3.00,3305,Trachelomonas volvocina Ehrenberg,2,1,1000,16.40,16.40,1539.70,1000,1.54,
227,2014-09-03,META,2.30,3.00,4351,Small chrysophyceae,2,4,39683,3.50,3.50,22.40,158732,3.56,
227,2014-09-03,META,2.30,3.00,4352,Large chrysophyceae,2,3,39683,9.00,9.00,381.70,119049,45.44,
