year,data_set,sample_id,sequence_number,location,sublocation,station,station_type,start_date,start_time,stratum,stratum_volume,sample_type,sample_top_depth,sample_bottom_depth,taxon,old_cell_volume,cell_volume,correction_factor,count_1,count_2,cell_length,cell_width,field_reference,cells_per_liter,biomass,collection_authority,collection_method,analyst
1974,P01,108,2,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P1063,300,300,39683,16,,,,74PF0545,634928,190.4784,144,TIP,144
1974,P01,108,3,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P2105,300,171,39683,71,,9,5.3,74PF0545,2817493,481.7913,144,TIP,144
1974,P01,108,4,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P2105,300,171,39683,540,,9,5.3,74PF0545,21428820,3664.32822,144,TIP,144
1974,P01,108,5,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P2120,300,59,39683,89,,7,4,74PF0545,3531787,208.37543,144,TIP,144
1974,P01,108,6,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P2120,300,59,39683,540,,7,4,74PF0545,21428820,1264.30038,144,TIP,144
1974,P01,108,7,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P2126,300,76,39683,5,,6.8,4.5,74PF0545,198415,15.07954,144,TIP,144
1974,P01,108,8,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P2132,150,41,39683,570,,8,3.8,74PF0545,22619310,927.39171,144,TIP,144
1974,P01,108,9,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P2133,100,30,39683,162,,6.5,3.3,74PF0545,6428646,192.85938,144,TIP,144
1974,P01,108,10,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P2159,150,150,39683,44,,,,74PF0545,1746052,261.9078,144,TIP,144
1974,P01,108,11,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P2201,300,36,39683,142,,4.3,3.7,74PF0545,5634986,202.8595,144,TIP,144
1974,P01,108,12,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P2206,30000,29503,1000,1,,38,38,74PF0545,1000,29.503,144,TIP,144
1974,P01,108,13,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P3306,1000,7364,1000,1,,27.3,22,74PF0545,1000,7.364,144,TIP,144
1974,P01,108,14,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P4351,100,50,39683,65,,4.6,4.6,74PF0545,2579395,128.96975,144,TIP,144
1974,P01,108,15,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P4352,300,208,39683,180,,6.5,6.5,74PF0545,7142940,1485.73152,144,TIP,144
1974,P01,108,16,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P4363,500,209,39683,1,,7,6.9,74PF0545,39683,8.29375,144,TIP,144
1974,P01,108,17,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P5518,200,80,1000,33,,76.7,2,74PF0545,33000,2.64,144,TIP,144
1974,P01,108,18,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P5524,100,103,1000,1,,81.6,2.2,74PF0545,1000,0.103,144,TIP,144
1974,P01,108,19,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P6554,150,56,39683,1,,10,4,74PF0545,39683,2.22225,144,TIP,144
1974,P01,108,20,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P6558,3000,919,1000,262,,21.5,11,74PF0545,262000,240.778,144,TIP,144
1974,P01,108,21,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P6568,150,51,39683,10,,8,4.6,74PF0545,396830,20.23833,144,TIP,144
1974,P01,108,22,227,LA,CB,FBS,1974-09-10,,EPI,113775,IND,0,3,P7638,1000,2649,1000,555,,20,15.7,74PF0545,555000,1470.195,144,TIP,144
1998,P01,108,1,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P5550,,168,39683,22,,40,4,98K6481,873026,146.66837,144,TIP,144
1998,P01,108,2,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P2146,,18,39683,12,,5,4,98K6481,476196,8.57153,144,TIP,144
1998,P01,108,3,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P7632,,402,39683,1,,12,8,98K6481,39683,15.95257,144,TIP,144
1998,P01,108,4,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P2115,,11,39683,12,,4,4,98K6481,476196,5.23816,144,TIP,144
1998,P01,108,5,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P4363,,113,39683,1,,6,6,98K6481,39683,4.48418,144,TIP,144
1998,P01,108,6,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P2157,,13,39683,12,,8,2,98K6481,476196,6.19055,144,TIP,144
1998,P01,108,7,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P4355,,65,39683,289,,5,5,98K6481,11468387,745.44516,144,TIP,144
1998,P01,108,8,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P4420,,50,39683,37,,6,4,98K6481,1468271,73.41355,144,TIP,144
1998,P01,108,9,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P2112,,34,39683,16,,4,4,98K6481,634928,21.58755,144,TIP,144
1998,P01,108,10,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P2137,,4,39683,8,,2,2,98K6481,317464,1.26986,144,TIP,144
1998,P01,108,11,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P2105,,151,39683,1,,8,6,98K6481,39683,5.99213,144,TIP,144
1998,P01,108,12,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P2132,,45,39683,2,,8,4,98K6481,79366,3.57147,144,TIP,144
1998,P01,108,13,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P2130,,22,39683,9,,7,3,98K6481,357147,7.85723,144,TIP,144
1998,P01,108,14,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P4351,,14,39683,12,,3,3,98K6481,476196,6.66674,144,TIP,144
1998,P01,108,15,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P2143,,63,39683,7,,10,4,98K6481,277781,17.5002,144,TIP,144
1998,P01,108,16,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P2141,,19,39683,30,,21,1.5,98K6481,1190490,22.61931,144,TIP,144
1998,P01,108,17,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P1074,,50,39683,800,,6,4,98K6481,31746400,1587.32,144,TIP,144
1998,P01,108,18,227,LA,CB,FBS,1998-07-29,,EPI,83053,IND,0,2,P1072,,113,39683,14,,6,6,98K6481,555562,62.77851,144,TIP,144
1997,P01,108,1,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P3301,,6786,1000,3,,90,12,97K4023,3000,20.358,144,TIP,144
1997,P01,108,2,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P7632,,9048,1000,128,,30,24,97K4023,128000,1158.144,144,TIP,144
1997,P01,108,3,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P2107,,3519,1000,1,,70,8,97K4023,1000,3.519,144,TIP,144
1997,P01,108,4,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P7638,,3393,1000,7,,20,18,97K4023,7000,23.751,144,TIP,144
1997,P01,108,5,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P3305,,2036,1000,8,,18,18,97K4023,8000,16.288,144,TIP,144
1997,P01,108,6,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P6558,,1206,1000,2,,24,12,97K4023,2000,2.412,144,TIP,144
1997,P01,108,7,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P5507,,1571,1000,7,,10,20,97K4023,7000,10.997,144,TIP,144
1997,P01,108,8,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P4375,,10460,1000,22,,0,0,97K4023,22000,230.12,144,TIP,144
1997,P01,108,9,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P6557,,335,39683,2,,15,8,97K4023,79366,26.58761,144,TIP,144
1997,P01,108,10,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P2132,,34,39683,2,,6,4,97K4023,79366,2.69844,144,TIP,144
1997,P01,108,11,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P2130,,34,39683,6,,6,4,97K4023,238098,8.09533,144,TIP,144
1997,P01,108,12,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P4361,,113,39683,1,,6,6,97K4023,39683,4.48418,144,TIP,144
1997,P01,108,13,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P2204,,19,39683,13,,21,1.5,97K4023,515879,9.8017,144,TIP,144
1997,P01,108,14,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P2115,,1396,39683,1,,20,20,97K4023,39683,55.39747,144,TIP,144
1997,P01,108,15,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P2105,,335,39683,2,,10,8,97K4023,79366,26.58761,144,TIP,144
1997,P01,108,16,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P4453,,50,39683,20,,6,4,97K4023,793660,39.683,144,TIP,144
1997,P01,108,17,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P4351,,14,39683,4,,3,3,97K4023,158732,2.22225,144,TIP,144
1997,P01,108,18,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P1039,,24,39683,106,,5,3,97K4023,4206398,100.95355,144,TIP,144
1997,P01,108,19,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P2141,,19,39683,4,,21,1.5,97K4023,158732,3.01591,144,TIP,144
1997,P01,108,20,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P1074,,50,39683,120,,6,4,97K4023,4761960,238.098,144,TIP,144
1997,P01,108,21,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P1072,,113,39683,6,,6,6,97K4023,238098,26.90507,144,TIP,144
1997,P01,108,22,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P1043,,59,39683,160,,7,4,97K4023,6349280,374.60752,144,TIP,144
1997,P01,108,23,227,LA,CB,FBS,1997-07-14,,MET,103048,IND,2,6,P1072,,50,39683,3,,6,4,97K4023,119049,5.95245,144,TIP,144
1982,P01,108,1,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P1043,,300,39683,1000,969,,,82PF0104,39067913.5,11720.37405,144,TIP,144
1982,P01,108,2,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P1074,,300,39683,3030,3051,,,82PF0104,120656161.5,36196.84845,144,TIP,144
1982,P01,108,3,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P1052,300,300,39683,533,553,,,82PF0104,21547869,6464.3607,144,TIP,144
1982,P01,108,4,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P2100,750,1014,1000,1,0,17,15,82PF0104,500,0.507,144,TIP,144
1982,P01,108,5,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P2105,300,171,39683,6,8,9,5.3,82PF0104,277781,47.50055,144,TIP,144
1982,P01,108,6,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P2105,150,37,39683,3,2,5.5,3.5,82PF0104,99207.5,3.67068,144,TIP,144
1982,P01,108,7,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P2121,300,84,39683,1,1,10,4,82PF0104,39683,3.33337,144,TIP,144
1982,P01,108,8,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P2126,150,76,39683,10,8,6.8,4.5,82PF0104,357147,27.14317,144,TIP,144
1982,P01,108,9,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P2132,300,41,39683,34,36,8,3.8,82PF0104,1388905,56.94511,144,TIP,144
1982,P01,108,10,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P2133,150,30,39683,8,12,6.5,3.3,82PF0104,396830,11.9049,144,TIP,144
1982,P01,108,11,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P2141,100,33,39683,1,2,25.9,1.8,82PF0104,59524.5,1.96431,144,TIP,144
1982,P01,108,12,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P2199,300,39,39683,1,0,5.9,5.8,82PF0104,19841.5,0.77382,144,TIP,144
1982,P01,108,13,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P3305,1000,2162,1000,0,1,18.3,18.3,82PF0104,500,1.081,144,TIP,144
1982,P01,108,14,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P4351,100,50,39683,26,32,4.6,4.6,82PF0104,1150807,57.54035,144,TIP,144
1982,P01,108,15,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P4352,275,208,39683,2,4,6.5,6.5,82PF0104,119049,24.76219,144,TIP,144
1982,P01,108,16,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P4355,100,55,39683,79,89,4.7,4.7,82PF0104,3333372,183.33546,144,TIP,144
1982,P01,108,17,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P4388,700,211,39683,0,1,11.6,5.9,82PF0104,19841.5,4.18656,144,TIP,144
1982,P01,108,18,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P4401,300,130,39683,17,17,6.3,6.2,82PF0104,674611,87.69943,144,TIP,144
1982,P01,108,19,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P5507,200,200,39683,0,3,,,82PF0104,59524.5,11.9049,144,TIP,144
1982,P01,108,20,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P5511,200,50,39683,1,0,5.8,3.4,82PF0104,19841.5,0.99208,144,TIP,144
1982,P01,108,21,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P6558,1800,919,1000,64,69,21.5,11,82PF0104,66500,61.1135,144,TIP,144
1982,P01,108,22,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P6559,3000,2568,1000,10,8,30.5,15.5,82PF0104,9000,23.112,144,TIP,144
1982,P01,108,23,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P6564,3000,1059,1000,32,40,23.8,11.3,82PF0104,36000,38.124,144,TIP,144
1982,P01,108,24,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P7631,15000,20295,1000,1,3,41.5,30.5,82PF0104,2000,40.59,144,TIP,144
1982,P01,108,25,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P7632,1000,4161,39683,2,6,19.3,18.7,82PF0104,158732,660.48385,144,TIP,144
1982,P01,108,26,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P7638,1000,2649,1000,11,10,20,15.7,82PF0104,10500,27.8145,144,TIP,144
1982,P01,108,27,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P7641,7000,8746,1000,4,2,29,24,82PF0104,3000,26.238,144,TIP,144
1982,P01,108,28,227,LA,CB,FBS,1982-07-12,,EPI,45787,IND,0,1,P1072,,300,39683,165,165,,,82PF0104,6547695,1964.3085,144,TIP,144
1979,P01,109,1,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P1052,300,300,39683,116,131,,,79PF0101,4900850.5,1470.25515,144,TIP,144
1979,P01,109,2,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P1074,,50,39683,60,59,,,79PF0101,2361138.5,118.05693,144,TIP,144
1979,P01,109,3,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2101,500,1767,39683,1,2,15,15,79PF0101,59524.5,105.17979,144,TIP,144
1979,P01,109,4,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2105,300,171,39683,5,6,9,5.3,79PF0101,218256.5,37.32186,144,TIP,144
1979,P01,109,5,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2121,300,84,39683,174,186,10,4,79PF0101,7142940,600.00696,144,TIP,144
1979,P01,109,6,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2126,150,76,39683,1,3,6.8,4.5,79PF0101,79366,6.03182,144,TIP,144
1979,P01,109,7,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2130,300,25,39683,64,71,7,3.1,79PF0101,2678602.5,66.96506,144,TIP,144
1979,P01,109,8,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2132,300,41,39683,193,216,8,3.8,79PF0101,8115173.5,332.72211,144,TIP,144
1979,P01,109,9,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2133,150,30,39683,0,4,6.5,3.3,79PF0101,79366,2.38098,144,TIP,144
1979,P01,109,10,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2137,100,14,39683,90,74,3,3,79PF0101,3254006,45.55608,144,TIP,144
1979,P01,109,11,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2138,150,35,39683,2,3,40,1.5,79PF0101,99207.5,3.47226,144,TIP,144
1979,P01,109,12,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2141,100,33,39683,12,10,25.9,1.8,79PF0101,436513,14.40493,144,TIP,144
1979,P01,109,13,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2199,300,39,39683,1,0,5.9,5.8,79PF0101,19841.5,0.77382,144,TIP,144
1979,P01,109,14,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P2201,100,36,39683,11,10,4.3,3.7,79PF0101,416671.5,15.00017,144,TIP,144
1979,P01,109,15,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P4351,100,50,39683,2,0,4.6,4.6,79PF0101,39683,1.98415,144,TIP,144
1979,P01,109,16,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P4352,300,208,39683,2,4,6.5,6.5,79PF0101,119049,24.76219,144,TIP,144
1979,P01,109,17,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P4418,300,154,39683,12,9,6.5,6.5,79PF0101,416671.5,64.16741,144,TIP,144
1979,P01,109,18,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P5518,200,80,1000,4,4,76.7,2,79PF0101,4000,0.32,144,TIP,144
1979,P01,109,19,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P6558,1000,919,1000,314,296,21.5,11,79PF0101,305000,280.295,144,TIP,144
1979,P01,109,20,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P7632,10000,4161,1000,1,3,19.3,18.7,79PF0101,2000,8.322,144,TIP,144
1979,P01,109,21,227,LA,CB,FBS,1979-10-17,,EPI,113775,IND,0,3,P7638,1000,2649,1000,1,0,20,15.7,79PF0101,500,1.3245,144,TIP,144
1995,P01,109,1,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P1014,,34,39683,8,,4,4,95K6735,317464,10.79378,144,TIP,144
1995,P01,109,2,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P1072,,113,39683,6,,6,6,95K6735,238098,26.90507,144,TIP,144
1995,P01,109,3,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P1074,,50,39683,160,,6,4,95K6735,6349280,317.464,144,TIP,144
1995,P01,109,4,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P2105,,113,39683,3,,8,6,95K6735,119049,13.45254,144,TIP,144
1995,P01,109,5,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P2121,,67,39683,4,,8,4,95K6735,158732,10.63504,144,TIP,144
1995,P01,109,6,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P2130,,22,39683,4,,7,3,95K6735,158732,3.4921,144,TIP,144
1995,P01,109,7,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P2137,,14,39683,8,,3,3,95K6735,317464,4.4445,144,TIP,144
1995,P01,109,8,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P2138,,20,39683,180,,26,1.2,95K6735,7142940,142.8588,144,TIP,144
1995,P01,109,9,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P2141,,23,39683,37,,26,1.5,95K6735,1468271,33.77023,144,TIP,144
1995,P01,109,10,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P2167,,16,39683,3,,10,2,95K6735,119049,1.90478,144,TIP,144
1995,P01,109,11,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P2199,,38,39683,4,,6,6,95K6735,158732,6.03182,144,TIP,144
1995,P01,109,12,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P2206,,24429,1000,1,,36,36,95K6735,1000,24.429,144,TIP,144
1995,P01,109,13,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P4351,,14,39683,56,,3,3,95K6735,2222248,31.11147,144,TIP,144
1995,P01,109,14,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P4355,,48,39683,20,,4.5,4.5,95K6735,793660,38.09568,144,TIP,144
1995,P01,109,15,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P4362,,34,39683,3,,4,4,95K6735,119049,4.04767,144,TIP,144
1995,P01,109,16,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P4368,,1519,1000,1,,22,10,95K6735,1000,1.519,144,TIP,144
1995,P01,109,17,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P4378,,38,39683,1,,8,3,95K6735,39683,1.50795,144,TIP,144
1995,P01,109,18,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P4383,,226,39683,66,,12,6,95K6735,2619078,591.91163,144,TIP,144
1995,P01,109,19,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P4401,,39550,1000,30,,0,0,95K6735,30000,1186.5,144,TIP,144
1995,P01,109,20,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P4401,,113,39683,44,,6,6,95K6735,1746052,197.30388,144,TIP,144
1995,P01,109,21,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P4411,,28,39683,3,,6,3,95K6735,119049,3.33337,144,TIP,144
1995,P01,109,22,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P4418,,113,39683,2,,6,6,95K6735,79366,8.96836,144,TIP,144
1995,P01,109,23,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P5517,,84,39683,9,,20,4,95K6735,357147,30.00035,144,TIP,144
1995,P01,109,24,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P6554,,87,39683,3,,10,5,95K6735,119049,10.35726,144,TIP,144
1995,P01,109,25,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P6558,,1642,1000,28,,24,14,95K6735,28000,45.976,144,TIP,144
1995,P01,109,26,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P6565,,1642,1000,24,,24,14,95K6735,24000,39.408,144,TIP,144
1995,P01,109,27,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P6568,,45,39683,4,,8,4,95K6735,158732,7.14294,144,TIP,144
1995,P01,109,28,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P7632,,887,39683,4,,14,11,95K6735,158732,140.79528,144,TIP,144
1995,P01,109,29,227,LA,CB,FBS,1995-06-13,,EPI,45787,IND,0,1,P7638,,3393,1000,15,,20,18,95K6735,15000,50.895,144,TIP,144
1998,P01,109,1,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P6558,,1206,39683,2,,24,12,98K6488,79366,95.7154,144,TIP,144
1998,P01,109,2,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P7632,,12252,39683,1,,26,30,98K6488,39683,486.19612,144,TIP,144
1998,P01,109,3,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P7639,,3393,39683,3,,20,18,98K6488,119049,403.93326,144,TIP,144
1998,P01,109,4,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P6557,,357,39683,4,,16,8,98K6488,158732,56.66732,144,TIP,144
1998,P01,109,5,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P2215,,5,39683,1,,3,3,98K6488,39683,0.19842,144,TIP,144
1998,P01,109,6,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P2115,,11,39683,4,,4,4,98K6488,158732,1.74605,144,TIP,144
1998,P01,109,7,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P4418,,50,39683,5,,6,4,98K6488,198415,9.92075,144,TIP,144
1998,P01,109,8,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P2105,,524,39683,1,,10,10,98K6488,39683,20.79389,144,TIP,144
1998,P01,109,9,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P3301,,3350,39683,1,,79,9,98K6488,39683,132.93805,144,TIP,144
1998,P01,109,10,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P4375,,524,39683,3,,10,10,98K6488,119049,62.38168,144,TIP,144
1998,P01,109,11,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P2196,,626,39683,1,,16,14,98K6488,39683,24.84156,144,TIP,144
1998,P01,109,12,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P2157,,13,39683,8,,8,2,98K6488,317464,4.12703,144,TIP,144
1998,P01,109,13,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P4351,,14,39683,36,,3,3,98K6488,1428588,20.00023,144,TIP,144
1998,P01,109,14,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P1054,,407,39683,22,,160,1.8,98K6488,873026,355.32158,144,TIP,144
1998,P01,109,15,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P6554,,50,39683,2,,9,4,98K6488,79366,3.9683,144,TIP,144
1998,P01,109,16,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P2141,,18,39683,55,,20,1.5,98K6488,2182565,39.28617,144,TIP,144
1998,P01,109,17,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P5550,,159,39683,145,,38,4,98K6488,5754035,914.89157,144,TIP,144
1998,P01,109,18,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P2146,,18,39683,8,,5,4,98K6488,317464,5.71435,144,TIP,144
1998,P01,109,19,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P4355,,34,39683,3,,4,4,98K6488,119049,4.04767,144,TIP,144
1998,P01,109,20,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P4420,,50,39683,27,,6,4,98K6488,1071441,53.57205,144,TIP,144
1998,P01,109,21,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P2137,,14,39683,93,,3,3,98K6488,3690519,51.66727,144,TIP,144
1998,P01,109,22,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P2199,,38,39683,28,,6,6,98K6488,1111124,42.22271,144,TIP,144
1998,P01,109,23,227,LA,CB,FBS,1998-07-29,,MET,44655,IND,2,3.5,P2132,,45,39683,12,,8,4,98K6488,476196,21.42882,144,TIP,144
