Year,Month,Day,TotalRadiaton,AirTemp,Humidity,AirPressure,WindSpeed,Precipitation
1985,9,17,25.90,18.25,82,972,3.1,0
1985,9,18,24.73,14.5,59,971,2.2,85.8
1985,9,19,7.26,9,40,970,5.4,8.8
1985,9,20,23.98,4.5,74,970,3.1,0.8
1985,9,21,25.01,7,76,970,3.6,0
1985,9,22,11.76,7.75,56,970,3.2,0.2
1985,9,23,9.07,4.75,66,970,4.8,5
1985,9,24,15.72,3.75,69,969,5.1,1.8
1985,9,25,31.33,5,59,970,4.2,0
1985,9,26,32.81,5.5,38,970,3.4,0.2
1985,9,27,17.38,7.75,36,970,NA,2.6
1985,9,28,9.88,3.25,46,969,3.2,1
1985,9,29,17.01,4.25,46,970,3.3,0.4
1985,9,30,12.36,3,62,969,3.6,0
1985,10,1,24.95,5.25,92,970,3.1,0
1985,10,2,29.17,7,86,970,2.9,2.8
1985,10,3,29.06,10.25,75,970,2.5,0.2
1985,10,4,19.50,7,82,970,3.8,1.8
1985,10,5,24.47,5.75,84,970,NA,1.2
1985,10,6,18.30,4.25,75,970,1.9,1.4
1985,10,7,15.32,1.25,90,969,4.1,13.8
1985,10,8,5.72,-0.25,75,969,NA,7.3
1985,10,9,14.18,-1.5,62,969,1.7,1.7
1985,10,10,20.59,-0.25,66,969,3.8,0
1985,10,11,30.96,6.25,60,970,3,1.4
1985,10,12,6.26,5.35,74,970,NA,2
1985,10,13,29.92,6.75,78,970,4.8,0
1985,10,14,14.76,6.75,90,970,4,1.1
1985,10,15,13.31,-0.25,91,969,3.1,2.8
1985,10,16,10.82,1.25,53,969,2.3,0.2
1985,10,17,10.50,4.5,46,970,3.9,0
1985,10,18,27.51,7,49,970,3.2,0
1985,10,19,26.98,6.75,74,970,NA,0
1985,10,20,24.37,8.75,44,970,4.6,0
1985,10,21,26.80,10,41,970,NA,0
1985,10,22,6.11,11,42,971,NA,0
1985,10,23,22.35,11.25,45,971,6.4,0
1985,10,24,9.74,6.75,46,970,4,0.2
1985,10,25,17.96,6.75,73,970,3.2,0
1985,10,26,23.51,8,67,970,4.7,0
1985,10,27,13.98,2.5,54,969,1.8,0
1985,10,28,15.46,7.25,65,970,5.3,0
1985,10,29,22.48,6.5,61,970,3.7,0
1985,10,30,19.06,2.25,51,969,3.8,0
1985,10,31,10.24,6.25,58,970,4.3,0
1985,11,1,10.07,2.75,43,969,2.4,0.4
1985,11,2,9.57,1.5,58,969,3.1,0
1985,11,3,11.09,1.25,58,969,2.5,0
1985,11,4,9.38,-0.25,51,969,1.9,0
1985,11,5,9.44,5.5,55,970,6.6,0
1985,11,6,10.33,0,82,969,2.6,5
1985,11,7,10.29,-4.25,59,968,3.7,3
1985,11,8,10.18,-9.25,57,967,2.8,0
1985,11,9,9.98,-10.25,60,967,2.8,0
1985,11,10,10.04,-11.25,62,967,1.9,0
1985,11,11,10.94,-8.5,85,968,2.8,4.4
1985,11,12,11.15,-4.75,57,968,1.7,0
1985,11,13,9.53,-7.25,45,968,2.9,0
1985,11,14,10.11,-8,42,968,1.9,0
1985,11,15,9.62,-3.5,38,968,2.6,0
1985,11,16,8.65,-1.5,42,969,1.5,0
1985,11,17,8.72,-3.25,48,968,3.1,2.2
1985,11,18,8.23,-11,61,967,7.7,11.4
1985,11,19,8.73,-11.25,52,967,7.7,1.8
1985,11,20,9.49,-12.5,43,967,4.3,1.2
1985,11,21,8.69,-13.75,60,967,1,0.6
1985,11,22,8.08,-11.75,37,967,3.5,2.8
1985,11,23,6.60,-13.25,61,967,1.2,1.2
1985,11,24,6.93,-21.75,84,965,2,0
1985,11,25,6.18,-20,76,965,1.6,6
1985,11,26,8.10,-16.75,74,966,3.5,0.6
1985,11,27,7.80,-24.75,63,965,2.3,0.4
1985,11,28,7.98,-27,53,964,1.1,1.4
1985,11,29,5.94,-25.25,61,964,0.9,0
1985,11,30,5.99,-24.25,75,965,2,0
1985,12,1,7.06,-23.25,62,965,4.2,0
1985,12,2,8.88,-20.75,75,965,2.3,0
1985,12,3,6.20,-19.5,60,966,2.1,2.8
1985,12,4,7.14,-12.75,63,967,1.7,1.6
1985,12,5,8.26,-12.5,48,967,1.4,0
1985,12,6,9.16,-14.75,50,966,2.9,0
1985,12,7,6.21,-9.5,40,967,1.4,0
1985,12,8,8.31,-8.75,39,967,1.2,0.4
1985,12,9,7.69,-7.5,61,968,1.8,1
1985,12,10,8.81,-14.5,50,966,2.4,0.2
1985,12,11,9.76,-17.5,54,966,3.3,0.2
1985,12,12,7.92,-22.25,49,965,3.1,0
1985,12,13,7.31,-26,44,964,2.1,0
1985,12,14,7.04,-25.5,48,964,1.3,0.6
1985,12,15,8.10,-23.5,66,965,2.4,0
1985,12,16,8.11,-24.75,62,965,3.2,1
1985,12,17,8.21,-24,39,965,3.3,0
1985,12,18,8.95,-22.25,50,965,2.5,0
1985,12,19,8.59,-20.75,63,965,0.9,0.4
1985,12,20,6.32,-22.25,54,965,1.7,0
1985,12,21,7.40,-12.5,67,967,3.9,1.9
1985,12,22,6.84,-8.5,70,968,3.2,1.2
1985,12,23,8.69,-21.25,60,965,4.2,0
1985,12,24,7.63,-24.75,41,965,4.3,0.2
1985,12,25,7.55,-18.5,49,966,3.7,2.2
1985,12,26,9.13,-15.75,50,966,3.8,0.4
1985,12,27,9.05,-18.5,42,966,4.4,0.2
1985,12,28,9.33,-17.25,42,966,4.1,2
1985,12,29,10.04,-13.25,38,967,3.4,0
1985,12,30,9.76,-12.75,44,967,3.6,1.4
1985,12,31,10.06,-20.75,46,965,2.9,0
1986,1,1,9.35,-21.25,46,965,1.5,0
1986,1,2,12.74,-21.25,51,965,1.9,0.6
1986,1,3,11.25,-15,71,966,1.3,1
1986,1,4,12.88,-15,54,966,2.5,1.2
1986,1,5,12.54,-20.75,44,965,3.9,0
1986,1,6,10.71,-29,71,964,2.2,0
1986,1,7,9.81,-24.5,41,965,2.7,0
1986,1,8,11.99,-10,47,967,6.4,0
1986,1,9,11.46,-2.75,34,968,4.4,0
1986,1,10,10.80,-4.75,46,968,2.9,0
1986,1,11,10.19,-0.25,54,969,5.4,3.8
1986,1,12,13.03,-14,57,967,5.1,0
1986,1,13,14.70,-15.25,60,966,2.8,0
1986,1,14,11.94,-15,56,966,3.4,0
1986,1,15,12.74,-9.75,53,967,1.9,0
1986,1,16,14.31,-5.75,79,968,3.9,0.6
1986,1,17,13.79,-5,78,968,2.7,0
1986,1,18,13.67,-7,50,968,1.6,0
1986,1,19,15.00,-7.5,53,968,2.2,0
1986,1,20,12.97,-5.5,52,968,2.1,0.2
1986,1,21,10.10,-11.5,57,967,3.5,0
1986,1,22,12.19,-19.25,60,966,1.4,0
1986,1,23,9.99,-12.75,60,967,2.3,2.6
1986,1,24,11.03,-8.75,89,967,3.8,8
1986,1,25,12.37,-15.25,81,966,5.8,0.4
1986,1,26,12.51,-27.25,61,964,4,0
1986,1,27,12.12,-26,72,964,1.8,0.2
1986,1,28,13.27,-19,77,966,1.9,0.2
1986,1,29,14.25,-17.25,85,966,3.2,0
1986,1,30,13.01,-16.75,64,966,2.2,0
1986,1,31,16.64,-14.5,69,966,0.8,0.6
1986,2,1,17.59,-9.25,74,967,2.5,2
1986,2,2,16.32,-5.25,73,968,0.5,0.2
1986,2,3,17.99,-4.5,87,968,3.8,1.4
1986,2,4,15.34,-3.25,86,968,1.9,0
1986,2,5,16.88,-4.25,70,968,1.4,0
1986,2,6,16.36,-4.75,63,968,1.2,3.6
1986,2,7,15.25,-10,74,967,2.3,1.2
1986,2,8,18.36,-15.25,87,966,2.1,2
1986,2,9,18.14,-18.75,67,966,2.7,0
1986,2,10,19.93,-21.25,63,965,1.1,0
1986,2,11,18.44,-20.5,62,965,1.3,0
1986,2,12,22.93,-18.5,60,966,2.8,0
1986,2,13,18.69,-17.5,76,966,2.2,0.2
1986,2,14,18.31,-21.25,58,965,3,0.6
1986,2,15,15.30,-16,86,966,2.2,0
1986,2,16,24.25,-14,63,967,2.4,1
1986,2,17,14.75,-7.5,59,968,3.2,1.2
1986,2,18,19.45,-15.5,83,966,3.4,2.6
1986,2,19,19.77,-17.25,78,966,2.1,3
1986,2,20,15.29,-21.25,73,965,2,0
1986,2,21,22.02,-17.5,62,966,4.8,0.2
1986,2,22,18.80,-14.25,78,967,2.1,0
1986,2,23,18.17,-15.5,65,966,1.4,0
1986,2,24,21.36,-11,60,967,1,0
1986,2,25,26.36,-5,63,968,3.2,3.2
1986,2,26,24.40,-8.5,60,968,3.1,0.6
1986,2,27,23.37,-12,63,967,1.8,0
1986,2,28,25.04,-6,64,968,NA,0
1986,3,1,26.70,-1.75,60,969,NA,2
1986,3,2,22.77,-1,59,969,2.6,0
1986,3,3,20.79,0,52,969,2.6,0
1986,3,4,23.68,-7.5,60,968,3.4,3
1986,3,5,21.66,-10.5,66,967,3,0.3
1986,3,6,15.26,-17.75,74,966,5.6,0
1986,3,7,24.36,-20.5,68,965,2.6,1.4
1986,3,8,17.39,-12.25,60,967,3.2,5.4
1986,3,9,12.77,-7.25,65,968,2.1,0
1986,3,10,16.23,-5.5,87,968,1.8,0.4
1986,3,11,20.23,-0.5,87,969,1.4,0
1986,3,12,23.85,0.25,90,969,1.4,0
1986,3,13,15.59,1,80,969,3,0
1986,3,14,18.47,0.75,78,969,2.7,0
1986,3,15,22.51,2,89,969,1.4,0
1986,3,16,20.64,1.5,64,969,2.7,1.2
1986,3,17,21.10,-0.5,58,969,2.5,0
1986,3,18,16.81,-1.75,77,969,3.7,0
1986,3,19,20.67,-16.5,81,966,4.8,0
1986,3,20,22.07,-13,65,967,2.5,0
1986,3,21,25.93,-2,68,969,4.3,0
1986,3,22,25.53,4.75,74,970,6.2,0.4
1986,3,23,22.67,-11,63,967,4.3,0.6
1986,3,24,17.97,-8,66,968,3.5,0.4
1986,3,25,22.00,-1.25,64,969,3.7,1.8
1986,3,26,27.68,-2.75,55,968,3.4,0
1986,3,27,27.25,-0.25,56,969,4.9,0
1986,3,28,25.31,7,33,970,3.7,0
1986,3,29,25.00,8.25,69,970,3.9,0
1986,3,30,20.92,5.75,76,970,3.1,0
1986,3,31,18.46,8.5,78,970,3.8,0
1986,4,1,20.27,4.25,94,970,4.1,0
1986,4,2,22.16,3.25,87,969,2.9,1
1986,4,3,19.99,5,87,970,3.2,0
1986,4,4,26.05,5,83,970,3.9,0.6
1986,4,5,31.85,2.25,87,969,1.9,1.1
1986,4,6,30.08,5.75,91,970,2.1,0
1986,4,7,26.33,8.25,90,970,4.9,0
1986,4,8,24.05,4.25,89,970,4.7,0
1986,4,9,27.18,4.5,84,970,2,0
1986,4,10,22.53,8.5,67,970,1.6,0
1986,4,11,26.31,6.25,92,970,3,0
1986,4,12,23.19,2.75,91,969,2.8,0
1986,4,13,24.62,2.5,91,969,2.2,0
1986,4,14,28.72,7,92,970,5,0
1986,4,15,26.42,7,94,970,3.4,0
1986,4,16,25.10,6.5,79,970,2.8,0
1986,4,17,26.29,7.5,53,970,3.2,0
1986,4,18,27.05,9.75,61,970,3.8,18.2
1986,4,19,27.90,4.5,69,970,3.7,8
1986,4,20,28.72,-2.25,61,969,5.1,0.2
1986,4,21,29.62,-2.25,68,969,2.6,0
1986,4,22,29.25,4.75,79,970,4.8,0.8
1986,4,23,29.08,12.5,94,971,4.2,0
1986,4,24,23.69,7,94,970,3.9,0
1986,4,25,28.16,6,93,970,7.1,18.4
1986,4,26,27.69,4.25,94,970,3.1,2.1
1986,4,27,26.93,4.75,88,970,4.8,29
1986,4,28,28.97,5.25,79,970,3.6,12.2
1986,4,29,27.51,6.75,90,970,2.5,0
1986,4,30,13.88,7,90,970,4.9,17.8
1986,5,1,33.81,1.5,94,969,4.5,0
1986,5,2,45.63,3.25,94,969,2.6,0
1986,5,3,41.80,7.5,94,970,2.9,0
1986,5,4,39.81,16.25,94,971,3.6,19
1986,5,5,13.68,9.75,88,970,5.8,2.1
1986,5,6,20.73,6.5,94,970,3.7,1.4
1986,5,7,24.59,5.25,74,970,4.5,0
1986,5,8,10.26,5.75,94,970,4.9,0
1986,5,9,11.22,12.25,94,971,5.3,1.3
1986,5,10,15.79,12.5,61,971,4,0.4
1986,5,11,17.39,13.75,77,971,2.6,0
1986,5,12,27.67,14.25,88,971,4.2,0
1986,5,13,36.39,13.75,92,971,2.1,0
1986,5,14,39.99,15.5,90,971,3.3,0
1986,5,15,32.70,12.75,90,971,2.2,0
1986,5,16,42.16,10.25,94,970,4,0
1986,5,17,18.84,5.5,90,970,NA,0
1986,5,18,32.09,7.5,79,970,NA,0
1986,5,19,48.92,10.75,87,971,NA,0
1986,5,20,47.49,12.5,83,971,2.1,0
1986,5,21,47.77,15.5,87,971,2.9,0
1986,5,22,47.89,16.25,89,971,3.7,0
1986,5,23,34.35,17.5,62,972,3.1,0
1986,5,24,25.54,16.5,78,971,2,0
1986,5,25,41.90,20.5,89,972,2.8,0
1986,5,26,45.19,23,90,972,2,0
1986,5,27,39.43,23.75,89,972,1.6,0
1986,5,28,44.76,25,89,973,1.8,0
1986,5,29,44.38,26,38,973,2.5,0
1986,5,30,43.23,24,34,972,4.5,3
1986,5,31,18.94,14.75,81,971,3.5,1.7
1986,6,1,42.46,10.5,37,971,2.8,0
1986,6,2,18.64,12,65,971,5.1,0.4
1986,6,3,29.72,14.75,64,971,4.1,0
1986,6,4,47.96,13,89,971,3,0
1986,6,5,37.78,12.25,77,971,1.4,0
1986,6,6,40.61,17.75,82,972,4,4.8
1986,6,7,48.59,16.25,88,971,4.9,0
1986,6,8,48.59,13,86,971,2.2,0
1986,6,9,35.86,17.25,83,971,2.2,0
1986,6,10,17.46,16,81,971,4,0
1986,6,11,38.14,13.75,86,971,3.7,0
1986,6,12,29.18,17,88,971,5.1,0.2
1986,6,13,25.66,14.75,92,971,3.3,0.4
1986,6,14,23.26,12.25,90,971,2.4,1.2
1986,6,15,24.39,12.75,86,971,1.7,5
1986,6,16,46.14,11.25,89,971,3.6,0
1986,6,17,42.22,14.25,93,971,1.5,0
1986,6,18,47.42,21.5,88,972,1.6,0
1986,6,19,48.45,22.25,88,972,3.8,3.8
1986,6,20,8.53,18.5,94,972,2.9,19.3
1986,6,21,28.17,16.5,92,971,1.8,0
1986,6,22,30.08,18.5,87,972,3.3,0
1986,6,23,29.40,12.5,83,971,3.8,0
1986,6,24,47.79,12.5,84,971,2.4,12.8
1986,6,25,35.19,19.25,82,972,4.1,9.6
1986,6,26,25.66,20,79,972,2.6,0.6
1986,6,27,50.02,19.25,79,972,3.5,0
1986,6,28,40.56,17.5,79,972,3.6,0
1986,6,29,41.71,13.75,83,971,2.4,0
1986,6,30,39.49,17,88,971,1.8,3.8
1986,7,1,27.94,17.75,92,972,2,0.2
1986,7,2,47.34,15.25,89,971,2.6,0
1986,7,3,46.57,20,99,972,4.3,7.6
1986,7,4,36.81,21.75,98,972,1.7,0
1986,7,5,21.22,21.75,85,972,4.7,36
1986,7,6,47.85,18.25,79,972,6,0
1986,7,7,48.30,18.25,85,972,3.9,0
1986,7,8,39.44,18,92,972,1.4,0
1986,7,9,49.13,18.5,98,972,1.8,0
1986,7,10,28.60,18.25,98,972,1.9,5.8
1986,7,11,10.21,13.5,65,971,4,8.2
1986,7,12,7.77,13.25,86,971,5.2,3
1986,7,13,11.59,14.25,83,971,2.3,0.2
1986,7,14,41.61,17.25,57,971,2.5,0
1986,7,15,41.69,20.75,79,972,1.5,0
1986,7,16,33.28,21,91,972,1.9,0
1986,7,17,12.26,21,98,972,2.8,0.7
1986,7,18,44.72,24,99,972,2.3,0
1986,7,19,44.32,20.75,97,972,2.9,7.7
1986,7,20,37.22,17.25,97,971,2.2,0.2
1986,7,21,42.36,18.75,92,972,3.4,0
1986,7,22,47.21,20.25,99,972,1.8,0
1986,7,23,17.98,21.25,93,972,4,5.4
1986,7,24,41.59,21.75,88,972,3.2,0
1986,7,25,43.93,19.25,95,972,2.2,0
1986,7,26,38.97,21,98,972,3,3.2
1986,7,27,33.46,21.5,96,972,1.6,0
1986,7,28,32.45,20.5,82,972,2.3,4.3
1986,7,29,33.00,22,90,972,2.3,1.4
1986,7,30,38.18,21.75,65,972,3.7,0
1986,7,31,31.53,17,81,971,3.5,1.9
1986,8,1,24.15,15.25,68,971,2.9,6.2
1986,8,2,35.56,15.5,65,971,3.3,7.8
1986,8,3,40.16,19.25,69,972,2.4,1
1986,8,4,21.96,18.25,89,972,1.6,10.8
1986,8,5,44.54,18.25,60,972,1.6,0
1986,8,6,45.49,20,76,972,2.9,0.6
1986,8,7,18.64,19,81,972,3.1,12.1
1986,8,8,40.03,19.5,87,972,2.5,1.3
1986,8,9,16.77,16,99,971,3.4,3.2
1986,8,10,43.23,12.25,98,971,2.9,0
1986,8,11,42.96,14.75,90,971,2.4,0
1986,8,12,45.93,17.5,88,972,3,0
1986,8,13,22.56,18.5,86,972,3,0
1986,8,14,30.12,21.5,86,972,1.6,0
1986,8,15,42.81,22.75,79,972,3.9,25.6
1986,8,16,44.30,18,42,972,3.2,0
1986,8,17,42.47,15.25,88,971,1.6,0
1986,8,18,44.41,16.75,44,971,1.7,0
1986,8,19,29.04,18.75,50,972,4.4,13.1
1986,8,20,43.30,15.75,96,971,NA,0
1986,8,21,44.72,14.5,90,971,NA,0
1986,8,22,13.61,14.5,91,971,NA,1.1
1986,8,23,44.90,16,66,971,1.9,0
1986,8,24,24.74,15,76,971,4.3,4.8
1986,8,25,31.05,15.5,58,971,4,0
1986,8,26,34.84,9.5,56,970,4.2,0
1986,8,27,31.84,9.75,72,970,2.6,0
1986,8,28,38.60,13,66,971,3.5,0
1986,8,29,40.85,15,63,971,3.7,0
1986,8,30,40.56,17.75,48,972,3.1,0
1986,8,31,25.53,19.75,71,972,2.5,0.4
1986,9,1,37.08,14.25,43,971,5.5,18.2
1986,9,2,9.40,13,75,971,4.4,27.6
1986,9,3,14.06,16,41,971,3.1,6
1986,9,4,22.40,13,88,971,4.1,1.6
1986,9,5,41.11,8,56,970,NA,0
1986,9,6,37.60,7.75,52,970,2.9,0
1986,9,7,37.06,11.75,77,971,3.8,0
1986,9,8,38.88,9.5,59,970,2.4,0
1986,9,9,36.27,9.5,68,970,1.2,0
1986,9,10,29.88,12.75,62,971,2.7,0
1986,9,11,39.76,14.25,67,971,1.8,5
1986,9,12,17.43,9.25,62,970,3.9,1.4
1986,9,13,24.50,5.25,60,970,2.1,0
1986,9,14,16.07,8,68,970,NA,0
1986,9,15,25.01,7,58,970,2.3,0
1986,9,16,31.61,8.5,58,970,3.2,9
1986,9,17,8.46,8.75,64,970,2.7,3.4
1986,9,18,20.05,10.75,57,971,NA,0.6
1986,9,19,19.19,9.25,60,970,2,0
1986,9,20,34.05,12.5,56,971,2,0
1986,9,21,4.99,10.75,65,971,2.2,10.2
1986,9,22,32.44,12.5,64,971,3.3,2.8
1986,9,23,32.13,13,56,971,2.3,0
1986,9,24,29.88,16.5,49,971,2.2,4.4
1986,9,25,3.59,12.5,73,971,5.7,3
1986,9,26,6.81,12.25,97,971,5.3,4.4
1986,9,27,8.69,10.5,93,971,2.6,1.2
1986,9,28,16.97,11.5,54,971,1.5,0
1986,9,29,24.73,12.25,64,971,1.5,3.2
1986,9,30,28.00,9.5,51,970,2,0
1986,10,1,20.48,8.5,52,970,0.6,5.8
1986,10,2,5.81,7.25,59,970,3.1,4.8
1986,10,3,27.78,4.25,47,970,3,0
1986,10,4,13.22,5.75,74,970,3.9,1.4
1986,10,5,8.55,2.5,58,969,3.8,0.2
1986,10,6,9.17,4.5,65,970,3,5
1986,10,7,5.67,7.75,55,970,3.2,0
1986,10,8,23.20,3,90,969,3.2,0
1986,10,9,29.89,2,74,969,2.6,0
1986,10,10,2.01,5,72,970,5.9,3.4
1986,10,11,18.08,2.75,76,969,4,0.4
1986,10,12,19.33,-0.5,55,969,3.1,0
1986,10,13,6.92,0.75,56,969,1,0
1986,10,14,19.44,3,71,969,3.8,0.4
1986,10,15,9.52,3,79,969,4,0
1986,10,16,8.05,3.25,64,969,1.9,0
1986,10,17,29.43,4.5,60,970,3.5,0
1986,10,18,25.75,8.75,55,970,3.8,0
1986,10,19,26.88,11.75,54,971,2.6,0
1986,10,20,26.04,11,45,971,1.9,0
1986,10,21,24.60,11.5,54,971,2.8,0
1986,10,22,25.82,9,62,970,4,0
1986,10,23,6.72,3.75,68,969,1.3,0
1986,10,24,19.16,5.5,47,970,0.8,0
1986,10,25,24.93,4.75,56,970,1.2,0
1986,10,26,21.20,7.75,50,970,3,0
1986,10,27,6.72,5.75,51,970,2.9,0
1986,10,28,6.95,5.5,51,970,4.1,0
1986,10,29,12.85,-1,54,969,2.5,0
1986,10,30,17.24,1.25,55,969,4.1,2.6
1986,10,31,6.84,-1.25,58,969,5.9,0.8
1986,11,1,15.23,-3,53,968,4.2,0
1986,11,2,17.67,-5.75,66,968,2.6,0.2
1986,11,3,20.17,-6.75,52,968,3.3,0
1986,11,4,15.62,-5,66,968,4.5,5.8
1986,11,5,5.36,0.25,41,969,3.5,0
1986,11,6,9.03,0.25,48,969,2.7,0
1986,11,7,10.29,-4,49,968,6.9,19.2
1986,11,8,10.18,-3.75,48,968,6.4,12.2
1986,11,9,9.98,-12.25,80,967,3.9,1.2
1986,11,10,10.04,-14,61,967,3,0.8
1986,11,11,10.94,-15.75,42,966,1.6,0.8
1986,11,12,11.15,-18.75,46,966,3.3,0
1986,11,13,9.53,-14.25,45,967,4.2,0.2
1986,11,14,10.11,-11.25,55,967,3.6,0.4
1986,11,15,9.62,-10.25,62,967,1.9,2.2
1986,11,16,8.65,-8.5,80,968,4.2,0.6
1986,11,17,8.72,-13.5,69,967,1.8,0
1986,11,18,8.23,-15.75,50,966,1.8,2.2
1986,11,19,8.73,-11,34,967,3.1,5
1986,11,20,9.49,-8.75,47,967,2.1,0.2
1986,11,21,8.69,-6.75,43,968,2.5,0
1986,11,22,8.08,-5.5,43,968,2.7,3.6
1986,11,23,6.60,-9,56,967,2.8,3.8
1986,11,24,6.93,-6,59,968,4.1,0.4
1986,11,25,6.18,0,72,969,3.4,0
1986,11,26,8.10,-3.75,83,968,3.6,0
1986,11,27,7.80,1,82,969,4.8,0
1986,11,28,7.98,-4.75,76,968,1.8,0
1986,11,29,5.94,-9.75,69,967,1.4,0
1986,11,30,5.99,-10,72,967,1.4,0
1986,12,1,7.06,-6.25,87,968,2.7,0
1986,12,2,8.88,-4.75,76,968,3.3,3.4
1986,12,3,6.20,-10.5,69,967,4.1,3.6
1986,12,4,7.14,-12.75,51,967,2.5,0
1986,12,5,8.26,-12.25,50,967,4.1,0.2
1986,12,6,9.16,-17,46,966,2.4,0.2
1986,12,7,6.21,-13.25,55,967,2.4,0
1986,12,8,8.31,-11.25,57,967,3.8,3
1986,12,9,7.69,-16.25,53,966,3.5,2.2
1986,12,10,8.81,-20.25,43,965,2.9,1.2
1986,12,11,9.76,-20.5,56,965,2.4,0
1986,12,12,7.92,-21,74,965,1.5,0
1986,12,13,7.31,-19,89,966,4.6,1.8
1986,12,14,7.04,-9.75,71,967,1.6,0.2
1986,12,15,8.10,-9.5,91,967,0.9,0
1986,12,16,8.11,-7,75,968,1.1,0
1986,12,17,8.21,-7.25,79,968,1.3,0.2
1986,12,18,8.95,-5.75,64,968,2.7,0
1986,12,19,8.59,-6.25,53,968,1.4,0
1986,12,20,6.32,-14.25,42,967,1.6,0
1986,12,21,7.40,-7.25,52,968,3.9,0
1986,12,22,6.84,-2,71,969,3.3,0
1986,12,23,8.69,-6.75,58,968,1.4,0
1986,12,24,7.63,-4.5,55,968,3.5,0
1986,12,25,7.55,-7.5,86,968,1.6,0
1986,12,26,9.13,-8,88,968,3.2,0
1986,12,27,9.05,-2.75,61,968,4.4,0
1986,12,28,9.33,-5.5,60,968,1,0
1986,12,29,10.04,-7.75,87,968,1.9,0
1986,12,30,9.76,-6.5,81,968,4.2,1
1986,12,31,10.06,-4,77,968,2.7,1.2
1987,1,1,9.35,-15.25,84,966,0.8,0
1987,1,2,12.74,-12,65,967,2.9,0
1987,1,3,11.25,-6.5,59,968,1.6,0
1987,1,4,12.88,-3.25,61,968,3.5,0
1987,1,5,12.54,-2.25,54,969,1.6,0
1987,1,6,10.71,-3.75,43,968,3.9,0
1987,1,7,9.81,-9.25,53,967,2.6,0
1987,1,8,11.99,-10,48,967,1.9,0
1987,1,9,11.46,-11.5,66,967,3.3,0
1987,1,10,10.80,-9,58,967,2.8,0
1987,1,11,10.19,-4.25,47,968,3,0
1987,1,12,13.03,-3.5,49,968,1.2,0
1987,1,13,14.70,0.75,59,969,3.6,0
1987,1,14,11.94,-10.75,72,967,3.9,0
1987,1,15,12.74,-22,59,965,1.8,0
1987,1,16,14.31,-18,59,966,NA,0
1987,1,17,13.79,-13,69,967,2.6,1.2
1987,1,18,13.67,-12.75,64,967,NA,1.5
1987,1,19,15.00,-15.5,58,966,NA,3.4
1987,1,20,12.97,-19.75,61,966,1.2,0
1987,1,21,10.10,-16.25,54,966,2.4,0.4
1987,1,22,12.19,-23,64,965,2.4,0
1987,1,23,9.99,-31,87,963,1,0
1987,1,24,11.03,-27.25,64,964,0.5,0
1987,1,25,12.37,-23.25,60,965,0.3,0
1987,1,26,12.51,-17.25,55,966,2.2,2.6
1987,1,27,12.12,-10.25,51,967,2.5,0.2
1987,1,28,13.27,-11.25,63,967,1,2.2
1987,1,29,14.25,-8.5,43,968,2.6,5.2
1987,1,30,13.01,-7.25,55,968,2.5,0
1987,1,31,16.64,-7.5,56,968,NA,0
1987,2,1,17.59,-7.5,57,968,1.4,0.2
1987,2,2,16.32,-7.5,57,968,2.5,1
1987,2,3,17.99,-12,57,967,1.3,0.6
1987,2,4,15.34,-12.5,67,967,3,0
1987,2,5,16.88,-5.5,61,968,2.7,0
1987,2,6,16.36,0.75,76,969,2.8,0
1987,2,7,15.25,-3.25,87,968,4.4,0
1987,2,8,18.36,-13,78,967,2.8,0
1987,2,9,18.14,-6.75,71,968,2.8,0
1987,2,10,19.93,-2.75,88,968,0.7,0
1987,2,11,18.44,-2.75,75,968,3.2,0
1987,2,12,22.93,-9.5,74,967,2.9,0.2
1987,2,13,18.69,-13,72,967,4.2,0.6
1987,2,14,18.31,-15.75,66,966,2.9,0
1987,2,15,15.30,-11.25,82,967,2.3,0
1987,2,16,24.25,-7.5,57,968,2,0
1987,2,17,14.75,-6.75,77,968,0.3,0
1987,2,18,19.45,-4.5,59,968,1.2,0.2
1987,2,19,19.77,-1.75,63,969,1,0
1987,2,20,15.29,-4.25,89,968,2.8,0
1987,2,21,22.02,-2,80,969,3.8,0.2
1987,2,22,18.80,-3,82,968,2.2,2.4
1987,2,23,18.17,-1.75,79,969,0.8,2.4
1987,2,24,21.36,-2.75,79,968,1.5,7.8
1987,2,25,26.36,-0.5,78,969,3.2,0
1987,2,26,24.40,-0.25,65,969,4.3,6.2
1987,2,27,23.37,-7,87,968,3.8,0.4
1987,2,28,25.04,-5.75,94,968,4.3,2.4
1987,3,1,26.70,-5.25,84,968,2.4,0
1987,3,2,22.77,-6,81,968,2.8,0
1987,3,3,20.79,-7.75,86,968,2.2,0
1987,3,4,23.68,2,89,969,2.1,0
1987,3,5,21.66,3.5,75,969,3.1,0
1987,3,6,15.26,8.5,86,970,3.7,0
1987,3,7,24.36,3.75,74,969,2.6,0.4
1987,3,8,17.39,-10.75,71,967,5.8,0
1987,3,9,12.77,-15,66,966,1,0
1987,3,10,16.23,-10.5,58,967,0.8,0
1987,3,11,20.23,-6,41,968,1.4,0
1987,3,12,23.85,-11,67,967,0.6,0
1987,3,13,15.59,-5.75,84,968,1.2,0
1987,3,14,18.47,-5,76,968,3.1,0
1987,3,15,22.51,-4,63,968,2.5,0
1987,3,16,20.64,0,53,969,3.1,0
1987,3,17,21.10,1.25,67,969,3.1,0
